fecha,temp_out (Grados C),hi_temp (Grados C),low_temp (Grados C),out_hum (%),dew_Pt (Grados C),wind_Speed (km/h),wind_dir (Grados ),wind_run (km),hi_speed (km/h),hi_Dir (Grados ),wind_chill (Grados C),heat_Index (Grados C),tHW_index (Grados C),tHSW_index (Grados C),bar (mb),rain (mm),rain_rate (mm/hr),solar_rad (W/m2),solar_energy (MJ/m2),hi_solar_rad (W/m2),uv_index (UV),uv_dose (MEDs),hi_uv (UV),Heat_dd (Grados C dias grado-calor),cool_dd (Grados C),in_temp (Grados C),in_hum (%),in_dew (Grados C),in_heat (Grados C),in_emc (g/m3),in_air (kg/cu.m),ET (mm),wind_samp,wind_tx,iss_recept (%),arc_int (minutos),created_at,updated_at,
2023-03-15 00:00:00, 19.71250, 31.6, 9.8, 19.7813, -5.95208, 4.33819, WSW, 0.361493, 9.42778, WSW, 19.69618, 17.70694, 17.69097, 17.54444, 1009.63924, 0.0, 0.00000, 227.5625, 1.631111, 241.5313, 1.63507, 0.032326, 1.71458, 0.0084931, 0.0132743, 23.77222, 25.0208, 2.52222, 22.44861, 5.338264, 1.17658750, 6.1, 115.0382, 1.0000, 99.77743, 5.0000, 2023-04-19 21:50:42, 2023-04-19 21:50:42, 
2023-03-16 00:00:00, 20.91007, 27.8, 13.6, 24.1181, -0.85382, 8.42778, N, 0.702049, 17.10417, WNW, 20.59931, 19.12951, 18.82083, 18.06597, 1004.50903, 0.0, 0.00000, 150.3507, 1.077708, 157.8993, 1.18924, 0.023403, 1.32326, 0.0028229, 0.0117882, 24.88750, 24.5104, 3.09965, 23.71319, 5.228403, 1.16582361, 5.8, 114.8194, 1.0000, 99.74583, 5.0000, 2023-04-19 21:50:45, 2023-04-19 21:50:45, 
2023-03-17 00:00:00, 15.00521, 24.0, 9.5, 58.1563, 6.05104, 8.06424, N, 0.671840, 15.32257, N, 14.60347, 14.19618, 13.79722, 13.05313, 1007.78021, 8.0, 0.41111, 87.0556, 0.624201, 98.8264, 0.69097, 0.013507, 0.77292, 0.0130903, 0.0015451, 24.83438, 29.4028, 5.59722, 23.80243, 6.010347, 1.16812326, 3.1, 114.6111, 1.0000, 99.65972, 5.0000, 2023-04-19 21:50:48, 2023-04-19 21:50:48, 
2023-03-18 00:00:00, 7.68681, 11.7, 3.4, 89.8194, 6.10035, 6.68403, N, 0.556632, 12.98785, N, 6.44826, 7.72674, 6.48924, 5.37986, 1014.29236, 8.8, 0.32014, 45.0451, 0.323021, 49.9618, 0.40208, 0.008056, 0.44826, 0.0369306, 0.0000000, 21.63472, 37.6701, 6.56493, 20.44861, 7.430938, 1.18781319, 0.6, 114.7361, 1.0000, 99.60833, 5.0000, 2023-04-19 21:50:52, 2023-04-19 21:50:52, 
2023-03-19 00:00:00, 3.68785, 9.5, 0.9, 83.8924, 1.09097, 6.23646, N, 0.521493, 12.10243, N, 2.22188, 3.54167, 2.07500, 1.57153, 1026.34236, 1.8, 0.00000, 106.5139, 0.763472, 117.9097, 0.80243, 0.015799, 0.86701, 0.0508576, 0.0000000, 17.38160, 37.8090, 2.83472, 15.80382, 7.508403, 1.22232604, 1.2, 114.4688, 1.0000, 99.36979, 5.0000, 2023-04-19 21:50:55, 2023-04-19 21:50:55, 
2023-03-20 00:00:00, 11.24618, 24.8, 4.7, 68.2674, 4.87569, 3.70833, N, 0.310139, 9.00069, N, 11.09340, 10.84549, 10.69792, 11.04757, 1017.60347, 0.0, 0.00000, 230.9201, 1.655104, 251.1354, 1.94688, 0.038090, 2.07465, 0.0278090, 0.0031389, 18.00104, 38.4306, 3.61389, 16.46910, 7.594618, 1.20873715, 3.5, 115.2743, 1.0000, 99.86979, 5.0000, 2023-04-19 21:50:58, 2023-04-19 21:50:58, 
2023-03-21 00:00:00, 18.91250, 29.2, 12.4, 39.1042, 3.74826, 5.94826, N, 0.496076, 12.79826, N, 18.88403, 17.59688, 17.56771, 18.02917, 1009.09792, 0.0, 0.00000, 227.6528, 1.631597, 249.2778, 1.97188, 0.038819, 2.12569, 0.0059375, 0.0080069, 21.93681, 37.4826, 6.76979, 20.68785, 7.399965, 1.18025521, 5.6, 115.1458, 1.0000, 99.82778, 5.0000, 2023-04-19 21:51:02, 2023-04-19 21:51:02, 
2023-03-22 00:00:00, 20.91146, 30.7, 12.8, 28.0417, 0.36910, 6.54271, WSW, 0.545035, 14.14097, WSW, 20.85972, 19.25521, 19.20243, 19.57743, 1008.75000, 0.0, 0.00000, 260.6250, 1.868056, 283.8819, 2.24063, 0.043993, 2.40972, 0.0040382, 0.0129931, 24.38299, 32.9410, 7.02431, 23.47847, 6.572882, 1.16994896, 6.7, 114.3854, 1.0000, 99.58368, 5.0000, 2023-04-19 21:51:05, 2023-04-19 21:51:05, 
2023-03-23 00:00:00, 21.04861, 28.8, 14.0, 24.9722, -0.84653, 6.82083, NW, 0.568611, 14.65694, WSW, 20.90833, 19.24549, 19.10590, 19.24201, 1006.47535, 0.0, 0.00000, 240.2535, 1.722049, 255.4861, 2.07361, 0.040833, 2.15833, 0.0030938, 0.0125069, 25.26215, 30.2222, 6.49444, 24.25174, 6.086563, 1.16426597, 6.7, 113.6424, 1.0000, 99.20208, 5.0000, 2023-04-19 21:51:08, 2023-04-19 21:51:08, 
2023-03-24 00:00:00, 18.96597, 25.7, 11.5, 16.7222, -10.64028, 10.88750, N, 0.906563, 21.12674, N, 18.53160, 16.66424, 16.22674, 16.37188, 1006.45313, 0.0, 0.00000, 289.6806, 2.076458, 292.7569, 2.15382, 0.042188, 2.17986, 0.0058750, 0.0080694, 25.02917, 26.5660, 4.48021, 23.90764, 5.511076, 1.16659896, 8.1, 113.9201, 1.0000, 99.33403, 5.0000, 2023-04-19 21:51:12, 2023-04-19 21:51:12, 
2023-03-25 00:00:00, 15.18194, 24.8, 5.4, 21.0694, -9.53021, 5.15451, SSE, 0.429167, 10.96042, SSE, 15.10208, 13.22951, 13.15104, 13.42535, 1008.65278, 0.0, 0.00000, 283.4549, 2.031771, 289.2882, 2.07500, 0.040694, 2.12431, 0.0151042, 0.0041632, 23.45729, 21.5000, 0.18229, 21.86667, 4.826146, 1.17802778, 6.1, 115.0208, 1.0000, 99.72500, 5.0000, 2023-04-19 21:51:15, 2023-04-19 21:51:15, 
2023-03-26 00:00:00, 20.15521, 30.3, 12.1, 16.0556, -8.00625, 5.84653, N, 0.486979, 11.71597, N, 20.14583, 17.77222, 17.76354, 18.02257, 1005.53681, 0.0, 0.00000, 283.9618, 2.035347, 291.2118, 2.15382, 0.042257, 2.18889, 0.0044340, 0.0107326, 23.49618, 21.0521, -0.07396, 21.99931, 4.749306, 1.17432396, 7.1, 114.8646, 1.0000, 99.73889, 5.0000, 2023-04-19 21:51:19, 2023-04-19 21:51:19, 
2023-03-27 00:00:00, 19.02326, 28.4, 10.7, 16.3299, -9.04271, 4.66007, WSW, 0.388125, 9.50521, WSW, 19.01458, 16.82049, 16.81215, 16.68021, 1007.58750, 0.0, 0.00000, 241.9201, 1.733785, 257.7986, 1.82292, 0.035625, 1.90174, 0.0070486, 0.0094514, 24.42743, 21.4514, 0.86007, 23.12326, 4.746736, 1.17251667, 6.3, 114.9861, 1.0000, 99.78021, 5.0000, 2023-04-19 21:51:22, 2023-04-19 21:51:22, 
2023-03-28 00:00:00, 17.23646, 24.2, 11.7, 25.8090, -3.70104, 6.30833, SE, 0.526111, 12.02431, S, 17.12431, 15.23472, 15.12292, 14.82847, 1013.03021, 0.0, 0.00000, 188.7257, 1.352569, 204.9444, 1.39375, 0.027361, 1.48472, 0.0067431, 0.0029444, 24.84340, 23.7222, 2.60000, 23.65035, 5.120139, 1.17623681, 5.2, 115.2188, 1.0000, 99.88229, 5.0000, 2023-04-19 21:51:25, 2023-04-19 21:51:25, 
2023-03-29 00:00:00, 16.27326, 30.0, 6.8, 43.2500, 2.01285, 3.60243, N, 0.300868, 8.91597, N, 16.22639, 15.24792, 15.20174, 15.48819, 1012.52431, 0.0, 0.00000, 246.5035, 1.766875, 262.9653, 1.81563, 0.035833, 1.92813, 0.0160382, 0.0088646, 23.82535, 29.0625, 4.65729, 22.67500, 5.957222, 1.17830729, 4.8, 115.0556, 1.0000, 99.68646, 5.0000, 2023-04-19 21:51:29, 2023-04-19 21:51:29, 
2023-03-30 00:00:00, 22.31528, 29.8, 16.8, 19.3472, -2.81736, 8.87465, WSW, 0.740174, 18.42917, WSW, 22.00486, 20.24306, 19.93438, 19.76528, 1004.12431, 0.0, 0.00000, 218.4097, 1.565417, 234.8472, 1.65556, 0.032361, 1.79688, 0.0004306, 0.0142639, 25.67674, 27.6389, 5.57465, 24.57361, 5.686389, 1.16058854, 6.8, 115.2847, 1.0000, 99.87674, 5.0000, 2023-04-19 21:51:32, 2023-04-19 21:51:32, 
2023-03-31 00:00:00, 19.80174, 25.6, 14.3, 14.8681, -8.01458, 10.25035, N, 0.853854, 18.98576, N, 19.35451, 17.36597, 16.91875, 17.14375, 1006.86458, 0.0, 0.00000, 293.3542, 2.102639, 297.9618, 2.10208, 0.041146, 2.13819, 0.0030903, 0.0081667, 25.40208, 22.1389, 2.17639, 24.12326, 4.879549, 1.16712882, 8.2, 115.0938, 1.0000, 99.86042, 5.0000, 2023-04-19 21:51:36, 2023-04-19 21:51:36, 
2023-04-01 00:00:00, 18.25556, 30.5, 9.5, 23.9063, -4.59826, 3.58576, WSW, 0.298715, 8.08576, WSW, 18.24653, 16.40278, 16.39375, 16.57292, 1013.30243, 0.0, 0.00000, 274.3785, 1.966840, 290.0556, 2.17257, 0.042708, 2.25208, 0.0103889, 0.0101250, 24.87361, 21.2292, 1.18229, 23.57361, 4.768958, 1.17731285, 6.3, 114.6111, 1.0000, 99.13993, 5.0000, 2023-04-19 21:51:39, 2023-04-19 21:51:39, 
2023-04-02 00:00:00, 23.03507, 30.8, 15.3, 16.4896, -5.07222, 4.99236, N, 0.415729, 10.59306, N, 23.02361, 20.81944, 20.80764, 20.94375, 1007.82604, 0.0, 0.00000, 266.3403, 1.909132, 281.7118, 2.15938, 0.042326, 2.22882, 0.0012465, 0.0175486, 26.35556, 19.7118, 1.38576, 25.01181, 4.473542, 1.16499618, 6.8, 115.3160, 1.0000, 99.91875, 5.0000, 2023-04-19 21:51:42, 2023-04-19 21:51:42, 
2023-04-03 00:00:00, 22.65833, 32.2, 12.0, 13.9410, -8.06632, 7.66701, W, 0.639410, 15.35243, WNW, 22.55938, 20.23715, 20.14097, 20.06736, 1002.96042, 0.0, 0.00000, 277.5451, 1.989375, 294.9618, 2.21319, 0.043542, 2.31875, 0.0031910, 0.0181979, 26.42153, 19.3542, 1.11806, 25.00903, 4.324757, 1.15924236, 7.7, 115.4965, 1.0000, 99.91910, 5.0000, 2023-04-19 21:51:46, 2023-04-19 21:51:46, 
2023-04-04 00:00:00, 23.01701, 29.7, 18.0, 9.6146, -13.43715, 14.24097, W, 1.185486, 27.55625, WSW, 22.48438, 20.40972, 19.87778, 19.57500, 998.78611, 0.0, 0.00000, 256.5764, 1.839236, 268.6875, 1.96285, 0.038715, 2.09618, 0.0000313, 0.0162951, 26.86424, 17.4479, 0.07292, 25.33160, 3.940104, 1.15320660, 9.4, 115.5139, 1.0000, 99.80000, 5.0000, 2023-04-19 21:51:49, 2023-04-19 21:51:49, 
2023-04-05 00:00:00, 16.46632, 26.2, 7.2, 13.3056, -12.68958, 7.68299, N, 0.639236, 14.99618, NNW, 16.27396, 14.00590, 13.81007, 13.66667, 1006.09514, 0.0, 0.00000, 257.8854, 1.848507, 278.7882, 1.79132, 0.035174, 1.94132, 0.0100035, 0.0035035, 26.02778, 16.7361, -1.24306, 24.47361, 3.873958, 1.16565590, 6.9, 115.1215, 1.0000, 99.81458, 5.0000, 2023-04-19 21:51:52, 2023-04-19 21:51:52, 
2023-04-06 00:00:00, 17.16389, 26.4, 7.8, 17.5174, -8.94132, 4.55903, WNW, 0.380729, 9.76771, WNW, 17.14583, 14.98472, 14.96563, 15.08438, 1010.62396, 0.0, 0.00000, 289.0938, 2.072153, 291.6146, 2.13715, 0.041979, 2.16354, 0.0099097, 0.0058576, 24.78889, 16.4931, -2.36563, 23.20521, 3.844688, 1.17630799, 6.4, 114.8611, 1.0000, 99.71563, 5.0000, 2023-04-19 21:51:56, 2023-04-19 21:51:56, 
2023-04-07 00:00:00, 17.42014, 24.6, 9.4, 23.6736, -4.17465, 7.60868, N, 0.633368, 14.79757, N, 17.27708, 15.46181, 15.31910, 15.59201, 1011.32778, 0.0, 0.00000, 289.4583, 2.074549, 292.2431, 1.97431, 0.038854, 1.99618, 0.0087153, 0.0055313, 25.14965, 16.8542, -1.78958, 23.62813, 3.906806, 1.17542778, 6.8, 115.0972, 1.0000, 99.83958, 5.0000, 2023-04-19 21:51:59, 2023-04-19 21:51:59, 
2023-04-08 00:00:00, 18.86597, 29.9, 9.8, 38.7986, 2.79965, 4.55035, SW, 0.380556, 10.29549, WSW, 18.86424, 17.59931, 17.59757, 18.17257, 1011.21806, 0.0, 0.00000, 289.9792, 2.078333, 293.0417, 2.16076, 0.042431, 2.19097, 0.0081701, 0.0100000, 25.45104, 19.9167, 0.70903, 24.11563, 4.472500, 1.17283507, 6.0, 114.8854, 1.0000, 99.77431, 5.0000, 2023-04-19 21:52:02, 2023-04-19 21:52:02, 
2023-04-09 00:00:00, 21.50660, 30.3, 11.3, 22.3958, -2.29514, 3.76007, WSW, 0.313993, 8.86319, WSW, 21.50590, 19.67465, 19.67396, 20.08299, 1010.15347, 0.0, 0.00000, 295.5556, 2.118368, 298.3715, 2.15208, 0.042257, 2.17708, 0.0044444, 0.0154618, 26.73368, 20.1319, 1.99410, 25.37986, 4.538924, 1.16589583, 6.5, 114.8542, 1.0000, 99.73542, 5.0000, 2023-04-19 21:52:06, 2023-04-19 21:52:06, 
2023-04-10 00:00:00, 20.80000, 28.9, 11.7, 25.8438, -0.49167, 6.21597, WSW, 0.517396, 11.97743, WSW, 20.73229, 19.09618, 19.02951, 19.11250, 1011.67674, 0.0, 0.00000, 262.3958, 1.880868, 273.2118, 1.96979, 0.038611, 2.02257, 0.0051319, 0.0137118, 26.92951, 21.2604, 2.68576, 25.54965, 4.617569, 1.16644236, 6.5, 113.7535, 1.0000, 99.26771, 5.0000, 2023-04-19 21:52:09, 2023-04-19 21:52:09, 
2023-04-11 00:00:00, 22.30313, 29.2, 15.7, 40.1424, 7.38194, 5.11840, WSW, 0.426736, 11.64965, WSW, 22.28958, 21.25764, 21.24410, 21.87326, 1012.61806, 0.0, 0.00000, 264.3368, 1.894653, 271.1979, 1.94688, 0.038229, 1.98611, 0.0011215, 0.0148507, 26.94757, 28.2153, 6.86007, 25.76007, 5.790278, 1.16459444, 6.1, 114.4549, 1.0000, 99.57743, 5.0000, 2023-04-19 21:52:12, 2023-04-19 21:52:12, 
2023-04-12 00:00:00, 21.50347, 29.5, 15.1, 39.9132, 6.74965, 5.89618, WNW, 0.492292, 12.40208, NW, 21.42813, 20.40729, 20.33194, 20.73125, 1007.36042, 0.0, 0.00000, 243.4931, 1.745347, 250.8229, 1.74201, 0.034340, 1.82083, 0.0012882, 0.0122847, 26.45278, 31.2014, 7.97222, 25.40590, 6.224861, 1.15947882, 5.8, 114.3958, 1.0000, 99.61042, 5.0000, 2023-04-19 21:52:16, 2023-04-19 21:52:16, 
2023-04-13 00:00:00, 22.10972, 31.3, 14.8, 28.4097, 0.52917, 6.48611, NW, 0.539549, 13.45972, W, 22.03507, 20.50799, 20.43403, 20.57986, 1000.98472, 0.0, 0.00000, 228.7951, 1.639792, 249.2882, 1.64271, 0.032396, 1.81076, 0.0020694, 0.0151806, 26.83125, 29.1667, 7.35035, 25.67361, 5.910972, 1.15112465, 6.5, 114.9132, 1.0000, 99.70243, 5.0000, 2023-04-19 21:52:19, 2023-04-19 21:52:19, 
2023-04-14 00:00:00, 21.18715, 28.6, 13.8, 23.9410, -0.99792, 9.60660, N, 0.800590, 19.25938, N, 20.87361, 19.39201, 19.07847, 19.49618, 1001.16181, 0.0, 0.00000, 269.6319, 1.932500, 299.2431, 1.78750, 0.035069, 2.02326, 0.0030486, 0.0129653, 26.59931, 24.9236, 4.84097, 25.34167, 5.257326, 1.15412188, 7.2, 114.4618, 1.0000, 99.62813, 5.0000, 2023-05-01 20:52:32, 2023-05-01 20:52:32, 
2023-04-15 00:00:00, 20.57153, 28.2, 13.4, 27.7708, 0.38576, 6.12257, WSW, 0.511944, 12.39271, WSW, 20.52153, 18.91597, 18.86632, 19.25347, 1007.48056, 0.0, 0.00000, 292.2014, 2.094549, 295.0486, 2.02569, 0.039861, 2.04653, 0.0033368, 0.0111007, 26.87569, 22.3125, 3.53715, 25.55000, 4.883299, 1.16129167, 6.9, 112.6215, 1.0000, 98.39549, 5.0000, 2023-05-01 20:52:35, 2023-05-01 20:52:35, 
2023-04-16 00:00:00, 21.84688, 30.5, 12.6, 22.8819, -1.11319, 5.20903, SW, 0.434826, 11.02222, WSW, 21.83785, 20.02813, 20.01944, 20.22326, 1011.36701, 0.0, 0.00000, 285.4479, 2.045938, 290.6597, 2.08542, 0.040972, 2.11632, 0.0032361, 0.0154514, 27.28438, 21.1528, 3.14306, 25.89514, 4.698750, 1.16447118, 6.8, 112.7778, 1.0000, 98.61181, 5.0000, 2023-05-01 20:52:39, 2023-05-01 20:52:39, 
2023-04-17 00:00:00, 24.41875, 32.6, 16.8, 28.2292, 3.76979, 5.17951, WSW, 0.433472, 11.76632, WSW, 24.39861, 23.00278, 22.98229, 23.01389, 1004.51840, 0.0, 0.00000, 239.4514, 1.716285, 245.3472, 1.89861, 0.037083, 1.95938, 0.0002778, 0.0214028, 27.81493, 24.4340, 5.33403, 26.46215, 5.125174, 1.15291215, 6.0, 113.3090, 1.0000, 98.96806, 5.0000, 2023-05-01 20:52:42, 2023-05-01 20:52:42, 
2023-04-18 00:00:00, 24.32535, 32.3, 17.6, 18.2431, -3.80521, 6.56944, WSW, 0.547951, 13.33889, WSW, 24.29618, 22.29271, 22.26493, 22.64722, 1001.66771, 0.0, 0.00000, 277.3854, 1.988368, 288.6007, 2.12465, 0.041736, 2.21493, 0.0001319, 0.0209514, 27.26736, 24.7326, 5.25556, 25.93299, 5.214965, 1.15180590, 7.1, 113.8715, 1.0000, 99.38576, 5.0000, 2023-05-01 20:52:46, 2023-05-01 20:52:46, 
2023-04-19 00:00:00, 23.96944, 32.7, 15.3, 16.0764, -5.35764, 5.53333, N, 0.462014, 11.31319, N, 23.96389, 21.74201, 21.73472, 21.92361, 1002.38924, 0.0, 0.00000, 295.1076, 2.115278, 304.2778, 2.14444, 0.042049, 2.19722, 0.0009688, 0.0205208, 27.15625, 22.7569, 3.93125, 25.79514, 4.887639, 1.15403958, 7.1, 114.1215, 1.0000, 99.45035, 5.0000, 2023-05-01 20:52:49, 2023-05-01 20:52:49, 
2023-04-20 00:00:00, 23.55486, 31.1, 14.6, 15.2014, -5.63194, 5.13229, WNW, 0.428299, 10.30938, WNW, 23.53472, 21.38333, 21.36250, 21.38264, 1004.98611, 0.0, 0.00000, 284.1424, 2.036632, 293.5799, 1.96806, 0.038681, 2.00972, 0.0012639, 0.0194201, 27.44722, 21.5174, 3.42118, 25.98785, 4.681667, 1.15630104, 7.1, 114.4653, 1.0000, 99.56528, 5.0000, 2023-05-01 20:52:52, 2023-05-01 20:52:52, 
2023-04-21 00:00:00, 21.61875, 30.7, 13.0, 17.5625, -5.44410, 5.22674, WSW, 0.435382, 10.37708, WSW, 21.60521, 19.47917, 19.46528, 19.70694, 1009.92604, 0.0, 0.00000, 304.7257, 2.184063, 307.6736, 2.01354, 0.039688, 2.03542, 0.0036354, 0.0150486, 26.84167, 19.9167, 1.74271, 25.37674, 4.388819, 1.16537188, 7.2, 113.5694, 1.0000, 99.16493, 5.0000, 2023-05-01 20:52:56, 2023-05-01 20:52:56, 
2023-04-22 00:00:00, 22.56319, 33.6, 12.0, 16.8854, -6.88646, 5.36389, WSW, 0.446493, 10.88125, WSW, 22.55382, 20.27847, 20.27014, 20.41215, 1005.14479, 0.0, 0.00000, 306.1736, 2.194549, 309.5035, 1.98611, 0.038993, 2.00694, 0.0047604, 0.0194201, 27.73438, 18.8264, 1.86458, 26.21979, 4.228194, 1.15627847, 7.6, 113.9410, 1.0000, 99.29826, 5.0000, 2023-05-01 20:52:59, 2023-05-01 20:52:59, 
2023-04-23 00:00:00, 23.61319, 31.9, 14.1, 12.2257, -8.01111, 5.53368, WNW, 0.461007, 11.28715, WSW, 23.57813, 21.23194, 21.19653, 21.26111, 1001.39271, 0.0, 0.00000, 301.3438, 2.159861, 307.4201, 1.90625, 0.037535, 1.93299, 0.0019375, 0.0202778, 29.09236, 15.7813, 0.50208, 27.31910, 3.621319, 1.14751042, 7.6, 113.6528, 1.0000, 99.18854, 5.0000, 2023-05-01 20:53:02, 2023-05-01 20:53:02, 
2023-04-24 00:00:00, 22.56875, 32.0, 13.0, 23.4826, -2.28194, 7.38715, N, 0.614340, 14.57604, N, 22.48854, 20.73576, 20.65694, 20.94896, 1002.90139, 0.0, 0.00000, 305.4722, 2.189340, 308.4271, 1.94375, 0.038299, 1.96771, 0.0034271, 0.0181424, 27.74479, 19.8993, 2.37222, 26.22049, 4.353438, 1.15340729, 7.8, 113.9826, 1.0000, 99.32674, 5.0000, 2023-05-01 20:53:06, 2023-05-01 20:53:06, 
2023-04-25 00:00:00, 23.94271, 33.4, 15.9, 12.3819, -9.23750, 6.72813, WSW, 0.562465, 13.83507, WSW, 23.93438, 21.46424, 21.45590, 21.59479, 1002.20139, 0.0, 0.00000, 308.9340, 2.214167, 311.7569, 1.94826, 0.038438, 1.96632, 0.0008924, 0.0203576, 26.36736, 20.5556, 1.80313, 24.94792, 4.488785, 1.15818368, 8.0, 114.4271, 1.0000, 99.53750, 5.0000, 2023-05-01 20:53:09, 2023-05-01 20:53:09, 
2023-04-26 00:00:00, 23.62153, 31.9, 0.0, 11.6354, -10.44722, 6.43576, WSW, 0.537708, 12.99375, WSW, 23.60972, 21.17778, 21.16563, 21.30972, 1002.32083, 0.0, 0.00000, 255.2569, 1.829826, 277.4931, 1.46667, 0.028854, 1.61632, 0.0008993, 0.0195000, 26.89132, 19.8542, 1.72049, 25.44097, 4.365174, 1.15634688, 7.0, 114.4375, 1.0000, 99.26875, 5.0000, 2023-05-01 20:53:13, 2023-05-01 20:53:13, 
2023-04-27 00:00:00, 22.21771, 31.3, 12.3, 19.2604, -4.29931, 4.72083, WSW, 0.393507, 10.03299, WSW, 22.20347, 20.22465, 20.20972, 20.37014, 1004.92604, 0.0, 0.00000, 300.4375, 2.153681, 304.0486, 1.77222, 0.034826, 1.79271, 0.0041528, 0.0176146, 26.45417, 21.3507, 2.37639, 25.09410, 4.622396, 1.16066493, 7.2, 114.5417, 1.0000, 99.59514, 5.0000, 2023-05-01 20:53:16, 2023-05-01 20:53:16, 
2023-04-28 00:00:00, 22.95000, 32.5, 14.1, 18.6285, -3.40069, 5.40069, WSW, 0.449618, 10.98750, WSW, 22.91250, 20.90764, 20.86944, 21.03646, 1003.92014, 0.0, 0.00000, 302.6771, 2.169375, 305.4479, 1.69444, 0.033438, 1.71146, 0.0025729, 0.0185903, 26.23438, 20.6563, 1.88924, 24.87778, 4.605521, 1.16062500, 7.5, 115.2535, 1.0000, 99.86007, 5.0000, 2023-05-01 20:53:20, 2023-05-01 20:53:20, 
2023-04-29 00:00:00, 19.47674, 30.1, 10.8, 29.1597, -1.11597, 7.57847, WSW, 0.632326, 14.53438, WSW, 19.24757, 17.90382, 17.67639, 18.06944, 1011.88750, 0.0, 0.00000, 306.3646, 2.195868, 309.1979, 1.73889, 0.034306, 1.76042, 0.0073785, 0.0113542, 27.27222, 19.3368, 1.83507, 25.82604, 4.347153, 1.16594340, 7.3, 115.1146, 1.0000, 99.85382, 5.0000, 2023-05-01 20:53:23, 2023-05-01 20:53:23, 
2023-04-30 00:00:00, 22.05903, 33.7, 12.4, 20.5972, -3.32743, 3.95139, WSW, 0.330035, 9.28264, WNW, 22.05903, 20.01250, 20.01250, 20.30417, 1010.07083, 0.0, 0.00000, 302.0764, 2.165382, 312.6875, 1.81389, 0.035764, 1.86007, 0.0052292, 0.0181701, 27.27951, 18.4722, 1.22431, 25.79236, 4.154583, 1.16412083, 6.9, 115.3576, 1.0000, 99.88854, 5.0000, 2023-05-01 20:53:26, 2023-05-01 20:53:26, 
2023-05-01 00:00:00, 25.90347, 32.3, 19.5, 18.0208, -1.00035, 5.30278, WSW, 0.441944, 10.95417, WSW, 25.87431, 24.12604, 24.09826, 24.03854, 1001.67535, 0.0, 0.00000, 225.2014, 1.613854, 245.7326, 1.37431, 0.026979, 1.52222, 0.0000000, 0.0262778, 29.21910, 17.6181, 2.13750, 27.50868, 3.904306, 1.14642361, 6.5, 114.9201, 1.0000, 99.69826, 5.0000, 2023-05-01 20:53:30, 2023-05-01 20:53:30, 
2023-05-02 00:00:00, 24.39653, 32.4, 17.5, 25.0278, 0.60521, 5.15729, WSW, 0.431563, 10.91840, WSW, 24.39514, 22.75972, 22.75799, 23.26181, 1001.99132, 0.0, 0.00000, 277.3750, 1.988090, 294.2569, 1.81910, 0.035938, 1.91285, 0.0001979, 0.0212535, 27.92674, 21.5417, 3.75313, 26.45625, 4.659306, 1.15080174, 6.6, 115.6354, 1.0000, 99.95660, 5.0000, 2023-05-04 20:17:09, 2023-05-04 20:17:09, 
2023-05-03 00:00:00, 23.71701, 29.8, 16.6, 20.5174, -0.56076, 6.67778, WSW, 0.556979, 13.81146, WSW, 23.66701, 21.92639, 21.87569, 21.80521, 1003.28229, 0.0, 0.00000, 206.3576, 1.479167, 225.1875, 1.41563, 0.027986, 1.55174, 0.0004653, 0.0191597, 26.74618, 22.2951, 3.35104, 25.41736, 4.830972, 1.15701840, 6.2, 115.0799, 1.0000, 99.82292, 5.0000, 2023-05-04 20:17:16, 2023-05-04 20:17:16, 
2023-05-04 00:00:00, 23.34444, 30.9, 17.8, 28.4826, 3.37222, 7.70486, WSW, 0.642396, 16.13403, WSW, 23.29514, 21.80799, 21.75833, 21.84444, 1004.60903, 0.0, 0.00000, 235.0035, 1.684549, 267.4757, 1.74965, 0.034236, 2.00660, 0.0000833, 0.0175139, 26.32431, 24.6146, 4.28299, 25.06007, 5.211910, 1.15959688, 6.5, 114.2222, 1.0000, 99.56840, 5.0000, 2023-05-04 20:17:23, 2023-05-04 20:17:23, 
2023-05-05 00:00:00, 24.95313, 33.7, 17.6, 21.0139, -1.13264, 7.38646, WSW, 0.615382, 15.58924, WSW, 24.94479, 23.02708, 23.01840, 23.47083, 1005.25243, 0.0, 0.00000, 323.5729, 2.319340, 326.9861, 2.07222, 0.040625, 2.09444, 0.0000833, 0.0230799, 27.00729, 23.4965, 4.38090, 25.68160, 5.056076, 1.15765417, 8.1, 114.2813, 1.0000, 99.61493, 5.0000, 2023-05-05 00:05:08, 2023-05-05 00:05:08, 
2023-05-06 00:00:00, 25.91910, 34.3, 19.6, 8.6493, -11.71875, 4.69167, WSW, 0.392014, 10.21319, WSW, 25.91840, 23.23438, 23.23368, 23.38021, 1005.62951, 0.0, 0.00000, 296.4722, 2.124896, 319.0208, 1.86563, 0.036875, 1.98993, 0.0000000, 0.0263229, 29.05035, 17.6354, 2.02118, 27.36181, 3.916354, 1.15171076, 7.4, 114.7257, 1.0000, 99.73403, 5.0000, 2023-05-06 00:05:06, 2023-05-06 00:05:06, 
