fecha,temp_out (Grados C),hi_temp (Grados C),low_temp (Grados C),out_hum (%),dew_Pt (Grados C),wind_Speed (km/h),wind_dir (Grados ),wind_run (km),hi_speed (km/h),hi_Dir (Grados ),wind_chill (Grados C),heat_Index (Grados C),tHW_index (Grados C),tHSW_index (Grados C),bar (mb),rain (mm),rain_rate (mm/hr),solar_rad (W/m2),solar_energy (MJ/m2),hi_solar_rad (W/m2),uv_index (UV),uv_dose (MEDs),hi_uv (UV),Heat_dd (Grados C dias grado-calor),cool_dd (Grados C),in_temp (Grados C),in_hum (%),in_dew (Grados C),in_heat (Grados C),in_emc (g/m3),in_air (kg/cu.m),ET (mm),wind_samp,wind_tx,iss_recept (%),arc_int (minutos),created_at,updated_at,
2024-01-11 00:00:00, 15.41319, 23.7, 9.6, 14.8472, -13.28785, 11.40208, WSW, 0.949826, 22.36667, WSW, 14.47083, 13.12604, 12.17500, 11.15313, 1005.65660, 0.0, 0.00000, 151.9549, 1.089236, 154.2257, 0.70868, 0.014028, 0.71840, 0.0133090, 0.0031875, 20.06181, 23.1181, -1.67465, 17.68715, 5.149653, 1.18900729, 6.0, 115.7222, 1.0000, 99.94444, 5.0000, 2024-01-11 00:05:06, 2024-01-11 00:05:06, 
2024-01-12 00:00:00, 10.96076, 18.8, 2.1, 29.1563, -7.66597, 7.78715, N, 0.649618, 15.78889, N, 10.26806, 9.32743, 8.63576, 7.99653, 1010.13715, 0.0, 0.00000, 150.5451, 1.079063, 152.3333, 0.67118, 0.013229, 0.68194, 0.0255938, 0.0000069, 20.57049, 22.5625, -1.76806, 18.24132, 4.975417, 1.19221701, 4.4, 115.6840, 1.0000, 99.93785, 5.0000, 2024-01-12 00:05:07, 2024-01-12 00:05:07, 
2024-01-13 00:00:00, 9.54271, 22.5, 0.8, 27.5590, -10.08993, 2.02222, N, 0.168056, 5.48785, N, 9.51944, 8.05625, 8.03438, 7.23542, 1015.32882, 0.0, 0.00000, 151.8576, 1.088472, 154.1563, 0.73056, 0.014340, 0.74028, 0.0322049, 0.0016563, 18.62431, 23.3160, -2.76319, 16.19688, 5.185035, 1.20691806, 3.4, 115.9653, 1.0000, 99.69201, 5.0000, 2024-01-13 00:05:08, 2024-01-13 00:05:08, 
2024-01-14 00:00:00, 12.87188, 27.1, 2.1, 21.5278, -10.31042, 3.15139, WNW, 0.262708, 6.87292, WNW, 12.84514, 11.31944, 11.29340, 10.50556, 1013.16632, 0.0, 0.00000, 153.9896, 1.103750, 155.9236, 0.89097, 0.017569, 0.90278, 0.0255972, 0.0066424, 17.26458, 20.7743, -5.44132, 14.70417, 4.789167, 1.21107882, 4.1, 115.8507, 1.0000, 99.73472, 5.0000, 2024-01-14 00:05:08, 2024-01-14 00:05:08, 
2024-01-15 00:00:00, 17.51597, 25.6, 9.6, 20.9583, -5.86042, 5.42500, WNW, 0.452986, 11.05451, WSW, 17.48542, 15.39097, 15.35868, 14.58160, 1008.83958, 0.0, 0.00000, 138.8299, 0.994965, 143.9965, 0.83472, 0.016389, 0.85382, 0.0083819, 0.0055104, 20.05278, 23.0208, -1.82743, 17.75556, 5.049201, 1.19277257, 4.3, 116.0104, 1.0000, 99.98750, 5.0000, 2024-01-15 00:05:07, 2024-01-15 00:05:07, 
2024-01-16 00:00:00, 11.76076, 21.7, 4.2, 26.9722, -7.18924, 4.29722, N, 0.356771, 8.43542, N, 11.64931, 10.06146, 9.94896, 9.19896, 1012.56563, 0.0, 0.00000, 151.2049, 1.083715, 153.3264, 0.86146, 0.016944, 0.87014, 0.0231007, 0.0003021, 21.75313, 25.2917, 0.95417, 19.90174, 5.442188, 1.18898681, 3.8, 115.3715, 1.0000, 99.30556, 5.0000, 2024-01-16 00:05:08, 2024-01-16 00:05:08, 
2024-01-17 00:00:00, 11.65417, 23.8, 3.3, 28.1493, -7.11806, 3.30764, N, 0.274826, 7.20729, N, 11.63229, 10.22674, 10.20486, 9.48576, 1015.22049, 0.0, 0.00000, 150.2778, 1.077361, 152.0833, 0.79097, 0.015590, 0.80000, 0.0264618, 0.0032708, 20.69757, 25.3333, 0.09479, 18.60521, 5.474444, 1.19687813, 3.7, 115.0521, 1.0000, 99.24063, 5.0000, 2024-01-17 00:05:07, 2024-01-17 00:05:07, 
2024-01-18 00:00:00, 15.56424, 25.4, 8.3, 27.0903, -4.10799, 3.72847, N, 0.310486, 7.83750, N, 15.52847, 14.04201, 14.00590, 13.38854, 1014.01528, 0.0, 0.00000, 152.2778, 1.091528, 154.0243, 0.84931, 0.016667, 0.85972, 0.0153507, 0.0057500, 21.54340, 26.6389, 1.49236, 19.69063, 5.687361, 1.19122431, 4.4, 115.8715, 1.0000, 99.96875, 5.0000, 2024-01-18 00:05:08, 2024-01-18 00:05:08, 
2024-01-19 00:00:00, 14.56944, 25.0, 5.7, 26.7188, -5.21840, 3.14861, N, 0.262083, 7.66389, N, 14.56840, 12.97500, 12.97396, 12.31493, 1016.40521, 0.0, 0.00000, 151.7257, 1.087535, 154.6424, 0.84792, 0.016771, 0.85799, 0.0178924, 0.0048507, 21.88403, 27.2813, 2.14618, 20.17708, 5.761493, 1.19230347, 4.2, 116.1979, 1.0000, 99.99063, 5.0000, 2024-01-19 00:05:07, 2024-01-19 00:05:07, 
2024-01-20 00:00:00, 13.94653, 22.2, 5.7, 31.5313, -3.22014, 3.58403, N, 0.298993, 8.46771, N, 13.92708, 12.29965, 12.27917, 11.42847, 1014.60382, 0.0, 0.00000, 125.3194, 0.898160, 134.2847, 0.71146, 0.014028, 0.73785, 0.0171007, 0.0018681, 21.31840, 24.6771, 0.28542, 19.29201, 5.390347, 1.19354549, 3.7, 116.1389, 1.0000, 99.98750, 5.0000, 2024-01-20 00:05:07, 2024-01-20 00:05:07, 
2024-01-21 00:00:00, 16.28646, 23.8, 11.3, 31.7882, -0.99861, 4.39479, N, 0.365347, 10.28333, N, 16.19583, 14.60347, 14.51181, 13.16215, 1010.30243, 0.0, 0.00000, 72.9028, 0.522326, 81.6389, 0.45278, 0.009028, 0.49549, 0.0104965, 0.0033854, 20.49757, 24.4514, -0.53368, 18.17951, 5.416458, 1.19224201, 3.6, 116.0903, 1.0000, 99.99063, 5.0000, 2024-01-21 00:05:07, 2024-01-21 00:05:07, 
2024-01-22 00:00:00, 15.00035, 20.7, 9.1, 40.0069, 0.82326, 6.66597, N, 0.555278, 14.15590, N, 14.86597, 13.51319, 13.37639, 12.45208, 1008.30382, 0.0, 0.00000, 73.1528, 0.524444, 78.9722, 0.37778, 0.007708, 0.39479, 0.0121111, 0.0005486, 21.66944, 27.0694, 1.82465, 19.82396, 5.768924, 1.18370833, 3.2, 114.9340, 1.0000, 99.68021, 5.0000, 2024-01-22 00:05:07, 2024-01-22 00:05:07, 
2024-01-23 00:00:00, 13.52153, 20.5, 8.7, 52.9167, 3.40208, 6.39549, N, 0.533125, 13.72292, N, 13.29444, 12.55729, 12.32917, 11.90278, 1008.49965, 0.0, 0.00000, 117.3542, 0.841146, 134.5764, 0.56319, 0.011042, 0.64583, 0.0170764, 0.0003646, 22.59896, 30.8333, 4.47465, 21.23819, 6.277431, 1.17856319, 3.0, 114.1146, 1.0000, 99.65451, 5.0000, 2024-01-23 00:05:07, 2024-01-23 00:05:07, 
2024-01-24 00:00:00, 11.55729, 19.8, 4.5, 57.5590, 2.02188, 4.62326, N, 0.384931, 9.97431, N, 11.44583, 10.62014, 10.50903, 10.51806, 1011.51042, 1.6, 0.06944, 167.2326, 1.198750, 180.9618, 0.79201, 0.015625, 0.84861, 0.0237569, 0.0002188, 22.02708, 33.7917, 5.30625, 20.71424, 6.789618, 1.18385938, 3.1, 113.2917, 1.0000, 98.94757, 5.0000, 2024-01-24 00:05:07, 2024-01-24 00:05:07, 
2024-01-25 00:00:00, 11.49965, 23.2, 3.1, 44.7535, -1.35451, 3.92951, N, 0.327361, 8.46632, N, 11.44826, 10.31007, 10.25764, 10.02813, 1015.31944, 0.0, 0.00000, 177.0104, 1.268507, 179.2257, 0.89549, 0.017674, 0.90799, 0.0253889, 0.0016597, 20.84097, 33.5938, 4.18368, 19.29306, 6.789549, 1.19393993, 3.3, 114.3403, 1.0000, 99.61979, 5.0000, 2024-01-25 00:05:07, 2024-01-25 00:05:07, 
2024-01-26 00:00:00, 13.39861, 19.8, 7.8, 35.1979, -2.04826, 6.02951, N, 0.502778, 11.13611, N, 13.13507, 11.90382, 11.64028, 11.31319, 1012.58542, 0.0, 0.00000, 176.9826, 1.268611, 179.1389, 0.95799, 0.018854, 0.96771, 0.0173993, 0.0002535, 21.37882, 31.9549, 3.96458, 19.81042, 6.497951, 1.18871076, 4.8, 115.4896, 1.0000, 99.90382, 5.0000, 2024-01-26 00:05:07, 2024-01-26 00:05:07, 
2024-01-27 00:00:00, 10.13333, 17.2, 2.7, 42.0313, -2.79931, 4.64792, N, 0.387778, 9.25521, N, 9.82813, 8.98958, 8.68125, 8.31250, 1022.56181, 0.0, 0.00000, 163.2604, 1.170313, 171.4583, 0.92604, 0.018264, 0.94965, 0.0284514, 0.0000000, 19.98472, 28.0069, 0.90556, 17.99132, 5.929201, 1.20812118, 3.6, 115.3750, 1.0000, 99.74306, 5.0000, 2024-01-27 00:05:07, 2024-01-27 00:05:07, 
2024-01-28 00:00:00, 10.38125, 21.5, 2.1, 42.1007, -2.71597, 2.94722, N, 0.246215, 6.68958, N, 10.33264, 9.21944, 9.17222, 8.92257, 1025.91667, 0.0, 0.00000, 177.7917, 1.274410, 180.4583, 1.03576, 0.020451, 1.04722, 0.0288646, 0.0012674, 17.79132, 27.6736, -1.14410, 15.62396, 5.946146, 1.22233021, 3.3, 115.4375, 1.0000, 99.66424, 5.0000, 2024-01-28 00:05:07, 2024-01-28 00:05:07, 
2024-01-29 00:00:00, 12.85972, 23.6, 4.7, 39.1736, -1.37743, 2.83993, N, 0.237361, 6.75347, N, 12.85938, 11.69167, 11.69167, 11.23194, 1022.78646, 0.0, 0.00000, 156.9618, 1.125035, 167.0104, 0.98403, 0.019271, 1.02014, 0.0223785, 0.0033785, 19.24896, 29.8160, 1.10764, 17.40347, 6.232153, 1.21120868, 3.4, 115.5938, 1.0000, 99.80729, 5.0000, 2024-01-29 00:05:07, 2024-01-29 00:05:07, 
2024-01-30 00:00:00, 14.62396, 25.4, 6.8, 40.7118, 0.52743, 2.79757, N, 0.233715, 6.48646, N, 14.62292, 13.49653, 13.49549, 13.06979, 1017.99722, 0.0, 0.00000, 154.1458, 1.104653, 166.3924, 0.93993, 0.018403, 0.99549, 0.0175451, 0.0046667, 21.91007, 31.7569, 4.33264, 20.47847, 6.459792, 1.19266181, 3.4, 115.8854, 1.0000, 99.64653, 5.0000, 2024-01-30 00:05:07, 2024-01-30 00:05:07, 
2024-01-31 00:00:00, 17.83264, 24.2, 13.3, 42.0451, 4.08507, 3.44063, WSW, 0.287604, 8.10903, WSW, 17.82708, 16.52014, 16.51458, 16.15486, 1014.19271, 0.6, 0.06042, 148.8993, 1.067188, 156.4653, 0.86806, 0.016979, 0.91111, 0.0061736, 0.0044653, 22.93125, 33.3438, 5.88194, 21.83507, 6.666701, 1.18291146, 3.9, 116.2917, 1.0000, 99.99375, 5.0000, 2024-01-31 00:05:07, 2024-01-31 00:05:07, 
2024-02-01 00:00:00, 16.55104, 28.4, 8.5, 43.2674, 2.74896, 2.91771, WSW, 0.243264, 7.15417, WSW, 16.55104, 15.45938, 15.45938, 15.49931, 1011.68368, 0.0, 0.00000, 183.9201, 1.318403, 185.9618, 1.14965, 0.022639, 1.16493, 0.0130694, 0.0068958, 22.48229, 35.9306, 6.61076, 21.37986, 7.115625, 1.18125139, 3.9, 116.0729, 1.0000, 99.90208, 5.0000, 2024-02-01 00:05:07, 2024-02-01 00:05:07, 
2024-02-02 00:00:00, 17.94410, 25.7, 13.2, 34.6875, 1.18056, 13.08715, WSW, 1.090069, 26.21319, WSW, 17.08819, 16.19167, 15.34167, 15.14931, 1003.84063, 0.0, 0.00000, 181.3958, 1.300104, 188.3646, 1.08542, 0.021215, 1.16806, 0.0050208, 0.0036528, 22.71701, 34.0347, 6.04201, 21.61528, 6.789028, 1.17148229, 5.4, 116.2951, 1.0000, 99.99063, 5.0000, 2024-02-02 00:05:08, 2024-02-02 00:05:08, 
2024-02-03 00:00:00, 13.28264, 19.9, 7.5, 31.2951, -4.83229, 11.11944, WSW, 0.926701, 21.76215, WSW, 12.30451, 11.61007, 10.63229, 10.35972, 1004.59132, 0.0, 0.00000, 192.8646, 1.382326, 195.0625, 1.20625, 0.023715, 1.22326, 0.0179896, 0.0004618, 20.45486, 28.3194, 1.43021, 18.53958, 5.942882, 1.18449861, 5.4, 116.4653, 1.0000, 99.99688, 5.0000, 2024-02-03 00:05:07, 2024-02-03 00:05:07, 
2024-02-04 00:00:00, 11.77188, 19.1, 4.4, 30.8750, -5.42639, 5.49306, WSW, 0.458090, 10.78646, WSW, 11.51528, 10.21389, 9.95451, 9.69549, 1011.81771, 0.0, 0.00000, 190.0069, 1.361979, 192.0972, 1.27986, 0.025208, 1.29549, 0.0227951, 0.0000313, 18.19444, 24.8958, -2.27188, 15.76736, 5.448438, 1.20432014, 4.5, 116.4722, 1.0000, 100.00000, 5.0000, 2024-02-04 00:05:07, 2024-02-04 00:05:07, 
2024-02-05 00:00:00, 12.00243, 23.3, 3.1, 30.0278, -5.99201, 2.59653, WSW, 0.216597, 6.44583, WSW, 11.99514, 10.50972, 10.50313, 10.34375, 1018.56319, 0.0, 0.00000, 195.3993, 1.400590, 200.7118, 1.26250, 0.024931, 1.29514, 0.0247188, 0.0027361, 17.39549, 25.9826, -2.34167, 15.06632, 5.647708, 1.21574306, 4.1, 116.0278, 1.0000, 99.64653, 5.0000, 2024-02-05 00:05:07, 2024-02-05 00:05:07, 
2024-02-06 00:00:00, 14.79271, 23.3, 8.5, 26.6458, -4.74375, 2.96910, WSW, 0.247604, 7.45660, WSW, 14.79271, 12.93056, 12.93056, 11.98403, 1013.33125, 0.0, 0.00000, 107.9792, 0.773889, 120.5313, 0.74618, 0.014583, 0.80313, 0.0144410, 0.0021285, 19.17326, 27.2326, -0.23715, 16.94375, 5.800729, 1.20096389, 3.3, 116.2778, 1.0000, 99.99375, 5.0000, 2024-02-06 00:05:07, 2024-02-06 00:05:07, 
2024-02-07 00:00:00, 16.62708, 22.2, 9.2, 26.9757, -2.79931, 7.58333, WSW, 0.632083, 16.56910, WSW, 16.17604, 14.65833, 14.20833, 13.69931, 1005.76076, 0.0, 0.00000, 167.2847, 1.198889, 187.4722, 0.98160, 0.019271, 1.10139, 0.0087986, 0.0028750, 21.26979, 29.1424, 2.52708, 19.42986, 6.089410, 1.18194479, 5.1, 116.4653, 1.0000, 100.00000, 5.0000, 2024-02-07 00:05:07, 2024-02-07 00:05:07, 
2024-02-08 00:00:00, 12.54618, 18.9, 8.0, 41.3993, -0.46389, 6.70972, WSW, 0.559132, 13.74722, W, 12.13785, 11.33646, 10.93125, 10.27431, 1010.03681, 0.0, 0.00000, 110.2778, 0.790417, 125.5486, 0.61840, 0.012326, 0.66667, 0.0200938, 0.0000139, 21.05243, 30.9653, 3.21979, 19.30799, 6.358264, 1.18745590, 3.1, 116.6597, 1.0000, 100.00000, 5.0000, 2024-02-08 00:05:07, 2024-02-08 00:05:07, 
2024-02-09 00:00:00, 14.22292, 18.8, 8.4, 29.9583, -3.47431, 5.42847, N, 0.453125, 11.70347, N, 14.10972, 12.41458, 12.30521, 11.03021, 1010.60139, 0.0, 0.00000, 86.0660, 0.616944, 96.6146, 0.57257, 0.011250, 0.62292, 0.0143194, 0.0000417, 21.22014, 31.2361, 3.49861, 19.55486, 6.403438, 1.18728854, 3.4, 116.5313, 1.0000, 99.90868, 5.0000, 2024-02-09 00:15:11, 2024-02-09 00:15:11, 
2024-02-10 00:00:00, 13.98160, 21.2, 8.6, 36.0764, -2.52326, 10.55521, N, 0.879375, 22.01146, N, 13.10035, 12.40313, 11.52049, 11.59410, 1006.05347, 0.0, 0.00000, 197.3611, 1.414618, 199.8229, 0.91285, 0.017847, 0.92396, 0.0164896, 0.0013889, 20.12118, 28.6597, 1.32951, 18.12014, 6.031979, 1.18766111, 5.5, 116.6285, 1.0000, 100.00000, 5.0000, 2024-02-10 00:05:07, 2024-02-10 00:05:07, 
2024-02-11 00:00:00, 8.43854, 18.6, 1.5, 42.0556, -5.99722, 10.22639, N, 0.851667, 20.07986, N, 6.93924, 7.29375, 5.79965, 5.48056, 1009.24479, 0.0, 0.00000, 174.1007, 1.247674, 188.9306, 0.77083, 0.015278, 0.86910, 0.0343854, 0.0000035, 17.89965, 24.7986, -2.56875, 15.51771, 5.434410, 1.20258611, 4.2, 116.1528, 1.0000, 99.65868, 5.0000, 2024-02-11 00:05:08, 2024-02-11 00:05:08, 
2024-02-12 00:00:00, 6.75417, 17.4, -1.1, 36.4063, -7.96667, 4.00313, WSW, 0.334097, 9.01285, WSW, 6.36910, 5.61667, 5.23264, 5.09132, 1020.84583, 0.0, 0.00000, 204.6493, 1.466806, 206.8646, 1.11632, 0.021806, 1.12917, 0.0402153, 0.0000000, 17.18715, 26.3715, -2.39306, 15.07778, 5.715139, 1.21931181, 3.4, 116.3576, 1.0000, 99.92361, 5.0000, 2024-02-12 00:05:07, 2024-02-12 00:05:07, 
2024-02-13 00:00:00, 10.80243, 23.6, 1.6, 27.6319, -8.56007, 3.38854, N, 0.282882, 8.02986, N, 10.78403, 9.31042, 9.29479, 9.14132, 1016.59479, 0.0, 0.00000, 206.7118, 1.481701, 209.0382, 1.18229, 0.023333, 1.19375, 0.0288333, 0.0026632, 19.81493, 28.1250, 0.80451, 17.79826, 5.958194, 1.20176771, 4.4, 116.1736, 1.0000, 99.85660, 5.0000, 2024-02-13 00:05:07, 2024-02-13 00:05:07, 
2024-02-14 00:00:00, 13.84236, 23.6, 6.6, 22.3889, -8.10417, 3.01389, N, 0.251736, 7.32813, N, 13.84028, 12.04757, 12.04479, 11.64792, 1014.04549, 0.0, 0.00000, 183.3715, 1.314375, 197.9688, 1.11215, 0.021944, 1.16042, 0.0188194, 0.0032153, 20.87326, 26.2257, 0.70590, 18.86563, 5.620799, 1.19441319, 4.4, 116.5417, 1.0000, 99.99375, 5.0000, 2024-02-14 00:05:07, 2024-02-14 00:05:07, 
2024-02-15 00:00:00, 13.92396, 22.7, 8.3, 22.1875, -7.89340, 2.43958, WNW, 0.203438, 5.89410, NW, 13.92257, 11.95486, 11.95313, 10.74688, 1016.49479, 0.0, 0.00000, 95.3472, 0.683299, 100.3056, 0.59271, 0.011806, 0.61458, 0.0160694, 0.0007569, 21.76979, 26.2813, 1.52188, 19.96528, 5.600486, 1.19321458, 3.0, 114.7465, 1.0000, 99.78229, 5.0000, 2024-02-15 00:05:07, 2024-02-15 00:05:07, 
2024-02-16 00:00:00, 14.78472, 21.1, 10.1, 30.6875, -3.09896, 2.28438, N, 0.190521, 6.02847, N, 14.78194, 12.92639, 12.92361, 12.28681, 1013.68299, 0.0, 0.00000, 126.6667, 0.908056, 139.2535, 0.84757, 0.016632, 0.90972, 0.0129653, 0.0006493, 22.11250, 27.5417, 2.43264, 20.45694, 5.817465, 1.18793229, 3.3, 114.4444, 1.0000, 99.83854, 5.0000, 2024-02-16 00:05:08, 2024-02-16 00:05:08, 
2024-02-17 00:00:00, 13.43611, 23.1, 4.8, 33.7708, -2.94132, 2.90313, N, 0.241632, 6.81667, N, 13.41528, 11.99271, 11.97188, 11.92396, 1012.97396, 0.0, 0.00000, 203.2083, 1.456528, 205.3889, 1.23125, 0.024201, 1.24792, 0.0199028, 0.0028924, 20.74375, 26.5139, 0.80382, 18.72986, 5.680347, 1.19366146, 4.6, 114.4896, 1.0000, 99.55243, 5.0000, 2024-02-17 00:05:07, 2024-02-17 00:05:07, 
2024-02-18 00:00:00, 13.19201, 22.1, 4.6, 40.1667, -0.56806, 6.47604, N, 0.540104, 12.51389, N, 12.92118, 11.90313, 11.63403, 11.71181, 1014.41146, 0.0, 0.00000, 206.9965, 1.483507, 209.7326, 1.30174, 0.025729, 1.31528, 0.0197882, 0.0018958, 19.35590, 26.3264, -0.50104, 17.10556, 5.715174, 1.20177049, 4.7, 116.1944, 1.0000, 99.72569, 5.0000, 2024-02-18 00:05:07, 2024-02-18 00:05:07, 
2024-02-19 00:00:00, 14.76146, 26.6, 5.6, 34.4236, -2.58264, 3.22951, SSW, 0.269340, 7.34826, SSE, 14.75417, 13.43542, 13.42882, 13.49410, 1016.08194, 0.0, 0.00000, 211.9375, 1.519097, 215.1493, 1.41215, 0.027778, 1.43090, 0.0183125, 0.0058889, 19.71215, 30.4063, 1.77014, 17.87674, 6.315694, 1.20093750, 4.6, 116.4444, 1.0000, 99.99688, 5.0000, 2024-02-19 00:05:07, 2024-02-19 00:05:07, 
2024-02-20 00:00:00, 16.73993, 30.2, 6.2, 21.8229, -7.05278, 2.69236, SSE, 0.224479, 6.76597, SW, 16.73993, 14.96042, 14.96042, 14.91806, 1018.21076, 0.0, 0.00000, 215.9063, 1.547257, 218.4375, 1.49826, 0.029410, 1.51563, 0.0153403, 0.0098438, 21.41250, 29.4618, 2.83507, 19.74792, 6.117951, 1.19590243, 5.3, 116.4410, 1.0000, 99.99688, 5.0000, 2024-02-20 00:05:07, 2024-02-20 00:05:07, 
2024-02-21 00:00:00, 19.32986, 31.7, 8.1, 14.8229, -12.59826, 5.46181, N, 0.454549, 11.87500, N, 19.26736, 17.20799, 17.14583, 16.87361, 1014.17431, 0.0, 0.00000, 218.1354, 1.563472, 220.5104, 1.56910, 0.031007, 1.58819, 0.0111528, 0.0146076, 22.38056, 26.0104, 1.90556, 20.75313, 5.541250, 1.18780868, 6.5, 116.4028, 1.0000, 99.99375, 5.0000, 2024-02-21 00:00:07, 2024-02-21 00:00:07, 
