fecha,temp_out (Grados C),hi_temp (Grados C),low_temp (Grados C),out_hum (%),dew_Pt (Grados C),wind_Speed (km/h),wind_dir (Grados ),wind_run (km),hi_speed (km/h),hi_Dir (Grados ),wind_chill (Grados C),heat_Index (Grados C),tHW_index (Grados C),tHSW_index (Grados C),bar (mb),rain (mm),rain_rate (mm/hr),solar_rad (W/m2),solar_energy (MJ/m2),hi_solar_rad (W/m2),uv_index (UV),uv_dose (MEDs),hi_uv (UV),Heat_dd (Grados C dias grado-calor),cool_dd (Grados C),in_temp (Grados C),in_hum (%),in_dew (Grados C),in_heat (Grados C),in_emc (g/m3),in_air (kg/cu.m),ET (mm),wind_samp,wind_tx,iss_recept (%),arc_int (minutos),created_at,updated_at,
2022-01-19 00:00:00, 14.73368, 21.2, 8.3, 42.1840, 1.46215, 6.23715, WSW, 0.520521, 11.81146, WSW, 14.55382, 13.40660, 13.22674, 12.78576, 1012.06076, 0.0, 0.00000, 152.9861, 1.096563, 164.6667, 0.66424, 0.013056, 0.69549, 0.0135833, 0.0011007, 22.63194, 29.9410, 4.11458, 21.21528, 6.119861, 1.18291007, 3.9, 110.8333, 1.0000, 97.19549, 5.0000, 2023-04-19 21:26:35, 2023-04-19 21:26:35, 
2022-01-20 00:00:00, 10.43681, 17.2, 5.9, 47.7188, -0.45556, 7.16563, WNW, 0.597188, 12.76736, WNW, 9.62639, 9.53264, 8.72188, 8.15625, 1016.47326, 0.0, 0.00000, 158.3125, 1.134757, 173.2604, 0.55139, 0.010903, 0.58299, 0.0274201, 0.0000000, 22.53924, 28.4479, 3.31215, 21.05000, 5.872847, 1.18902708, 3.5, 110.0417, 1.0000, 96.52153, 5.0000, 2023-04-19 21:26:38, 2023-04-19 21:26:38, 
2022-01-21 00:00:00, 6.55278, 16.8, 0.0, 57.6250, -1.74410, 4.74271, WSW, 0.395486, 10.30694, WSW, 6.06563, 5.87222, 5.38924, 5.01146, 1021.51944, 0.0, 0.00000, 162.1597, 1.162222, 164.0104, 0.61424, 0.012188, 0.61910, 0.0407083, 0.0000000, 21.52396, 27.2882, 1.81979, 19.73924, 5.780278, 1.19994236, 2.9, 112.1250, 1.0000, 97.85000, 5.0000, 2023-04-19 21:26:42, 2023-04-19 21:26:42, 
2022-01-22 00:00:00, 9.28160, 18.3, 1.8, 48.0035, -1.74271, 3.52118, WSW, 0.293229, 8.82326, WSW, 9.22813, 8.32986, 8.27465, 7.79479, 1017.21632, 0.0, 0.00000, 153.5139, 1.100174, 166.4583, 0.60521, 0.012083, 0.63299, 0.0314097, 0.0000000, 19.87708, 26.1493, -0.13229, 17.63160, 5.676736, 1.20276181, 2.9, 110.3993, 1.0000, 96.79688, 5.0000, 2023-04-19 21:26:45, 2023-04-19 21:26:45, 
2022-01-23 00:00:00, 8.76389, 17.4, 1.6, 46.8507, -2.42118, 4.31215, WSW, 0.358715, 9.09201, WSW, 8.53264, 7.83576, 7.60764, 7.14549, 1016.48125, 0.0, 0.00000, 162.3368, 1.163819, 165.9931, 0.61493, 0.012292, 0.62500, 0.0332326, 0.0000000, 18.57604, 26.6111, -1.01111, 16.27674, 5.772222, 1.20769306, 3.0, 111.8611, 1.0000, 97.97917, 5.0000, 2023-04-19 21:26:48, 2023-04-19 21:26:48, 
2022-01-24 00:00:00, 9.17153, 19.3, 0.7, 42.6597, -3.90278, 3.85069, WSW, 0.321458, 8.70938, WSW, 9.00799, 8.02396, 7.86007, 7.42917, 1014.93438, 0.0, 0.00000, 168.4653, 1.207465, 170.2743, 0.60208, 0.012083, 0.60799, 0.0318438, 0.0000347, 19.71146, 29.0139, 1.09514, 17.84826, 6.089444, 1.19998646, 3.4, 111.5590, 1.0000, 97.67153, 5.0000, 2023-04-19 21:26:52, 2023-04-19 21:26:52, 
2022-01-25 00:00:00, 10.38021, 21.9, 2.1, 35.4479, -5.29653, 3.42778, WSW, 0.285278, 7.50278, WSW, 10.29583, 9.01910, 8.93299, 8.41667, 1013.83472, 0.0, 0.00000, 167.3993, 1.200139, 169.5799, 0.61736, 0.012292, 0.62917, 0.0289688, 0.0013750, 21.09896, 24.4826, -0.02882, 19.07639, 5.329861, 1.19366979, 3.5, 112.1597, 1.0000, 98.02083, 5.0000, 2023-04-19 21:26:55, 2023-04-19 21:26:55, 
2022-01-26 00:00:00, 11.42639, 20.2, 3.8, 30.9375, -6.07222, 4.53576, WSW, 0.376910, 9.03056, WSW, 11.33403, 9.83854, 9.74583, 9.21840, 1014.70799, 0.0, 0.00000, 168.2604, 1.205764, 170.2778, 0.62014, 0.012326, 0.62951, 0.0245729, 0.0005694, 21.64514, 22.8785, -0.50382, 19.64028, 5.061563, 1.19275243, 3.9, 110.0035, 1.0000, 96.25972, 5.0000, 2023-04-19 21:26:59, 2023-04-19 21:26:59, 
2022-01-27 00:00:00, 9.97639, 17.8, 2.9, 35.5764, -5.02431, 3.27465, WSW, 0.273056, 7.29201, WSW, 9.94549, 8.68542, 8.65486, 7.29132, 1017.44479, 0.0, 0.00000, 76.2604, 0.546528, 79.9549, 0.31493, 0.006250, 0.32604, 0.0290347, 0.0000000, 21.60104, 22.3229, -0.86632, 19.58542, 4.972951, 1.19634688, 2.5, 112.5347, 1.0000, 98.45313, 5.0000, 2023-04-19 21:27:02, 2023-04-19 21:27:02, 
2022-01-28 00:00:00, 8.93889, 15.0, 2.9, 42.9479, -3.18472, 4.48472, WNW, 0.374549, 9.51979, WNW, 8.24757, 8.02951, 7.33958, 6.37951, 1024.44965, 0.0, 0.00000, 118.6667, 0.850417, 125.0313, 0.59201, 0.011632, 0.61493, 0.0325729, 0.0000000, 21.69965, 24.4583, 0.46563, 19.80000, 5.316597, 1.20349479, 3.0, 112.9410, 1.0000, 98.44444, 5.0000, 2023-04-19 21:27:05, 2023-04-19 21:27:05, 
2022-01-29 00:00:00, 10.15313, 18.4, 6.2, 40.2778, -2.84722, 3.42326, WSW, 0.286319, 8.43229, WNW, 10.06076, 9.13750, 9.04549, 8.54201, 1025.63090, 0.0, 0.00000, 160.1319, 1.147882, 163.3681, 0.72257, 0.014201, 0.73889, 0.0284375, 0.0000000, 20.22743, 23.2674, -1.46458, 17.86528, 5.168750, 1.21195069, 3.6, 111.7882, 1.0000, 97.91458, 5.0000, 2023-04-19 21:27:09, 2023-04-19 21:27:09, 
2022-01-30 00:00:00, 13.00486, 26.3, 4.1, 45.0208, -0.32014, 4.23264, WSW, 0.352431, 8.94861, WSW, 12.92396, 12.00764, 11.92500, 11.56806, 1016.30347, 0.0, 0.00000, 160.9479, 1.153438, 171.5694, 0.79514, 0.015799, 0.83958, 0.0232188, 0.0047257, 19.36389, 27.8576, 0.31389, 17.26771, 5.935764, 1.20351042, 3.5, 109.1563, 1.0000, 95.66146, 5.0000, 2023-04-19 21:27:12, 2023-04-19 21:27:12, 
2022-01-31 00:00:00, 13.14549, 22.4, 3.8, 30.1319, -5.01563, 3.91354, WSW, 0.326493, 8.40799, WSW, 13.11632, 11.41389, 11.38472, 10.97778, 1013.06979, 0.0, 0.00000, 172.6250, 1.237361, 174.6597, 0.88819, 0.017431, 0.89896, 0.0196181, 0.0015729, 20.75694, 26.2604, 0.66597, 18.76771, 5.622153, 1.19373194, 4.1, 109.9757, 1.0000, 96.33924, 5.0000, 2023-04-19 21:27:16, 2023-04-19 21:27:16, 
2022-02-01 00:00:00, 12.71771, 23.6, 4.1, 28.6667, -6.05660, 3.95938, WSW, 0.329549, 8.13819, WSW, 12.65938, 11.09132, 11.03090, 10.53715, 1009.67118, 0.0, 0.00000, 170.7569, 1.223958, 179.2813, 0.94688, 0.018681, 0.97431, 0.0219444, 0.0024271, 21.78472, 24.3715, 0.40972, 19.88750, 5.256806, 1.18561701, 4.4, 109.5799, 1.0000, 96.08229, 5.0000, 2023-04-19 21:27:19, 2023-04-19 21:27:19, 
2022-02-02 00:00:00, 15.23438, 19.5, 11.7, 29.5833, -2.98993, 7.08785, WSW, 0.590417, 14.02118, WSW, 14.90451, 13.30938, 12.97813, 12.10417, 1003.90556, 0.0, 0.00000, 106.4653, 0.763090, 118.4132, 0.64444, 0.012604, 0.71181, 0.0108924, 0.0001563, 22.61354, 25.7465, 1.83715, 20.94931, 5.490208, 1.17468438, 4.0, 112.0590, 1.0000, 98.09757, 5.0000, 2023-04-19 21:27:22, 2023-04-19 21:27:22, 
2022-02-03 00:00:00, 9.80625, 14.9, 4.4, 52.1076, 0.02257, 8.66701, WSW, 0.722674, 16.06007, WSW, 8.82847, 8.99965, 8.02153, 7.82986, 1009.10451, 0.0, 0.00000, 177.0069, 1.268819, 179.0208, 0.92778, 0.018264, 0.93924, 0.0295938, 0.0000000, 22.52604, 27.9097, 3.02326, 21.00139, 5.810417, 1.18059271, 3.4, 114.1215, 1.0000, 99.37431, 5.0000, 2023-04-19 21:27:26, 2023-04-19 21:27:26, 
2022-02-04 00:00:00, 2.64826, 7.8, -1.8, 51.6979, -6.88194, 9.82222, SSW, 0.817569, 18.27917, SW, 0.06285, 2.09965, -0.48819, -0.87708, 1027.94340, 0.0, 0.00000, 179.2083, 1.284306, 181.1701, 0.89688, 0.017535, 0.91007, 0.0544375, 0.0000000, 21.00417, 22.4896, -1.27778, 18.90729, 5.009688, 1.21141910, 2.8, 112.0174, 1.0000, 97.96354, 5.0000, 2023-04-19 21:27:29, 2023-04-19 21:27:29, 
2022-02-05 00:00:00, 3.64965, 14.9, -4.4, 35.1597, -11.12674, 4.06979, WSW, 0.339653, 9.01944, WSW, 3.16181, 2.68750, 2.20417, 1.71493, 1031.67049, 0.0, 0.00000, 181.3021, 1.299514, 183.2361, 0.96806, 0.018993, 0.97951, 0.0510486, 0.0000000, 18.38576, 17.2639, -6.97604, 15.68056, 4.121042, 1.22908958, 3.3, 112.0104, 1.0000, 97.76563, 5.0000, 2023-04-19 21:27:32, 2023-04-19 21:27:32, 
2022-02-06 00:00:00, 8.19653, 17.4, 0.4, 35.6458, -6.66215, 5.68438, WSW, 0.473681, 10.43819, WSW, 7.70972, 6.99653, 6.50521, 5.98021, 1020.65069, 0.0, 0.00000, 180.1563, 1.291250, 182.1354, 0.98264, 0.019201, 0.99410, 0.0351701, 0.0000000, 17.34722, 21.1424, -5.16007, 14.75243, 4.834167, 1.21965556, 3.8, 112.1979, 1.0000, 98.17639, 5.0000, 2023-04-19 21:27:36, 2023-04-19 21:27:36, 
2022-02-07 00:00:00, 9.00694, 14.8, 3.7, 34.5833, -6.19792, 8.33299, WNW, 0.695139, 16.31215, WNW, 7.86285, 7.88403, 6.73993, 6.44201, 1025.43160, 0.0, 0.00000, 182.9444, 1.311389, 185.4757, 0.96840, 0.018854, 0.98299, 0.0324028, 0.0000000, 17.48403, 22.9479, -3.94826, 14.94514, 5.106354, 1.22437708, 4.2, 113.6076, 1.0000, 99.18542, 5.0000, 2023-04-19 21:27:39, 2023-04-19 21:27:39, 
2022-02-08 00:00:00, 7.18611, 18.2, -1.2, 35.9653, -7.78854, 3.24653, WSW, 0.271042, 7.31007, WSW, 7.02257, 6.00451, 5.83819, 5.50764, 1025.57847, 0.0, 0.00000, 188.4549, 1.350590, 190.6250, 1.11806, 0.022083, 1.13333, 0.0387222, 0.0000000, 18.72535, 23.1736, -2.76493, 16.50104, 5.162014, 1.21875313, 3.4, 113.2188, 1.0000, 98.92986, 5.0000, 2023-04-19 21:27:43, 2023-04-19 21:27:43, 
2022-02-09 00:00:00, 8.98472, 19.3, 0.3, 33.1493, -7.46632, 3.53403, WSW, 0.293993, 7.61667, WSW, 8.91632, 7.60521, 7.53368, 7.17778, 1020.00174, 0.0, 0.00000, 185.8542, 1.332188, 188.0000, 1.14479, 0.022535, 1.15938, 0.0325833, 0.0000938, 20.65174, 22.6007, -1.51111, 18.49757, 4.997083, 1.20351458, 3.5, 109.4514, 1.0000, 95.89722, 5.0000, 2023-04-19 21:27:46, 2023-04-19 21:27:46, 
2022-02-10 00:00:00, 10.17014, 19.7, 1.4, 27.8264, -8.70903, 4.01146, WSW, 0.334236, 8.81840, WSW, 10.08993, 8.57882, 8.49792, 8.09722, 1017.10382, 0.0, 0.00000, 185.5556, 1.329965, 187.6319, 0.94201, 0.018542, 0.95556, 0.0285972, 0.0002674, 21.07153, 21.4271, -1.92188, 18.89167, 4.779236, 1.19853889, 4.2, 109.9861, 1.0000, 96.35035, 5.0000, 2023-04-19 21:27:49, 2023-04-19 21:27:49, 
2022-02-11 00:00:00, 11.53403, 25.5, 2.0, 23.2153, -10.56528, 2.95486, WSW, 0.245729, 6.54028, WSW, 11.51250, 9.92569, 9.90313, 9.48750, 1015.49896, 0.0, 0.00000, 189.5313, 1.358681, 191.6563, 0.99688, 0.019688, 1.01319, 0.0272257, 0.0036250, 21.28542, 20.9618, -2.07986, 19.12847, 4.701563, 1.19576979, 4.2, 112.8993, 1.0000, 98.70625, 5.0000, 2023-04-19 21:27:53, 2023-04-19 21:27:53, 
2022-02-12 00:00:00, 11.13021, 21.7, 3.4, 26.1840, -8.21840, 6.19236, WSW, 0.515694, 11.47674, WSW, 10.72292, 9.55139, 9.14132, 8.65347, 1018.32639, 0.0, 0.00000, 186.8750, 1.339549, 188.9722, 0.97674, 0.019306, 0.98750, 0.0253785, 0.0003507, 20.25833, 19.4479, -3.88403, 17.71875, 4.472708, 1.20421806, 4.7, 111.9965, 1.0000, 98.05208, 5.0000, 2023-04-19 21:27:56, 2023-04-19 21:27:56, 
2022-02-13 00:00:00, 9.25486, 19.4, -0.2, 38.4028, -5.36007, 3.84792, WSW, 0.320938, 8.49618, WSW, 9.10104, 7.97986, 7.82569, 7.57917, 1027.69549, 0.0, 0.00000, 191.7986, 1.374549, 193.9618, 1.07153, 0.021250, 1.08542, 0.0317708, 0.0002743, 18.41771, 21.9306, -3.75764, 15.82396, 4.946319, 1.22302396, 3.5, 111.4340, 1.0000, 97.63090, 5.0000, 2023-04-19 21:27:59, 2023-04-19 21:27:59, 
2022-02-14 00:00:00, 11.47535, 24.2, 0.8, 25.4618, -9.62778, 3.02465, WSW, 0.252500, 7.14722, WSW, 11.44479, 9.93333, 9.90313, 9.57813, 1023.35451, 0.0, 0.00000, 194.9549, 1.397465, 197.1979, 1.11285, 0.021840, 1.12188, 0.0275382, 0.0037431, 19.49618, 22.7257, -2.42083, 17.23576, 5.050625, 1.21272014, 4.2, 112.8819, 1.0000, 98.66979, 5.0000, 2023-04-19 21:28:03, 2023-04-19 21:28:03, 
2022-02-15 00:00:00, 13.96806, 28.2, 2.2, 18.3646, -11.01736, 5.01840, WSW, 0.417708, 10.76597, WSW, 13.88507, 12.31458, 12.23160, 11.83854, 1014.55521, 0.0, 0.00000, 195.1736, 1.398924, 198.5764, 1.27708, 0.025035, 1.29444, 0.0230278, 0.0078715, 21.36632, 21.3021, -1.83021, 19.22847, 4.736563, 1.19421597, 5.5, 111.8854, 1.0000, 97.88854, 5.0000, 2023-04-19 21:28:06, 2023-04-19 21:28:06, 
2022-02-16 00:00:00, 18.26042, 24.7, 12.0, 25.2951, -2.66979, 10.88750, WSW, 0.906771, 21.43750, WSW, 17.67326, 16.24132, 15.65313, 15.22847, 1006.16146, 0.0, 0.00000, 191.7188, 1.374340, 196.3889, 1.22361, 0.023889, 1.24861, 0.0057049, 0.0054757, 22.51319, 24.6319, 1.26111, 20.82083, 5.331111, 1.17819722, 6.5, 112.8368, 1.0000, 98.69132, 5.0000, 2023-04-19 21:28:09, 2023-04-19 21:28:09, 
2022-02-17 00:00:00, 12.02951, 20.3, 4.7, 30.1597, -5.62361, 9.49618, WSW, 0.791285, 18.44861, WSW, 11.15347, 10.40347, 9.52535, 9.40313, 1010.10035, 0.0, 0.00000, 201.2396, 1.442431, 203.6146, 1.26215, 0.024861, 1.27569, 0.0219826, 0.0001111, 22.56771, 23.0556, 0.38889, 20.82083, 5.061875, 1.18311424, 5.4, 113.4340, 1.0000, 98.77743, 5.0000, 2023-04-19 21:28:13, 2023-04-19 21:28:13, 
2022-02-18 00:00:00, 10.14306, 17.8, 2.4, 32.0903, -6.37465, 5.24340, WSW, 0.437604, 10.61215, WSW, 9.89236, 8.70625, 8.45660, 8.25208, 1020.32396, 0.0, 0.00000, 200.3715, 1.436181, 202.7326, 1.16667, 0.022951, 1.18333, 0.0284028, 0.0000000, 21.96458, 20.7917, -1.56424, 19.96875, 4.670868, 1.19854931, 4.3, 110.5938, 1.0000, 96.92604, 5.0000, 2023-04-19 21:28:16, 2023-04-19 21:28:16, 
2022-02-19 00:00:00, 10.87569, 21.4, 2.3, 31.3889, -6.28333, 4.23021, WSW, 0.351632, 9.40590, WSW, 10.82049, 9.38160, 9.32604, 9.11563, 1021.63368, 0.0, 0.00000, 201.0938, 1.441146, 204.2431, 1.31979, 0.025903, 1.33576, 0.0273056, 0.0014236, 20.54688, 20.3299, -3.01007, 18.10938, 4.613333, 1.20660347, 4.5, 114.7604, 1.0000, 99.49444, 5.0000, 2023-04-19 21:28:19, 2023-04-19 21:28:19, 
2022-02-20 00:00:00, 14.87465, 27.6, 8.6, 26.9549, -4.67326, 3.79479, WSW, 0.316111, 8.41701, WSW, 14.82743, 13.26389, 13.21771, 12.46910, 1015.68299, 0.0, 0.00000, 131.3576, 0.941528, 142.4201, 0.97222, 0.019097, 1.04236, 0.0163160, 0.0043160, 19.99028, 21.8958, -2.46979, 17.50000, 4.924688, 1.20157569, 4.1, 115.0486, 1.0000, 99.72743, 5.0000, 2023-04-19 21:28:23, 2023-04-19 21:28:23, 
