fecha,temp_out (Grados C),hi_temp (Grados C),low_temp (Grados C),out_hum (%),dew_Pt (Grados C),wind_Speed (km/h),wind_dir (Grados ),wind_run (km),hi_speed (km/h),hi_Dir (Grados ),wind_chill (Grados C),heat_Index (Grados C),tHW_index (Grados C),tHSW_index (Grados C),bar (mb),rain (mm),rain_rate (mm/hr),solar_rad (W/m2),solar_energy (MJ/m2),hi_solar_rad (W/m2),uv_index (UV),uv_dose (MEDs),hi_uv (UV),Heat_dd (Grados C dias grado-calor),cool_dd (Grados C),in_temp (Grados C),in_hum (%),in_dew (Grados C),in_heat (Grados C),in_emc (g/m3),in_air (kg/cu.m),ET (mm),wind_samp,wind_tx,iss_recept (%),arc_int (minutos),created_at,updated_at,
2021-01-11 00:00:00, 2.97014, 8.5, -1.9, 56.0938, -5.17465, 7.14097, W, 0.594757, 13.23854, W, 1.52500, 2.46181, 1.01840, 0.32847, 1025.17396, 0.0, 0.00000, 147.2951, 1.055729, 158.4583, 0.68715, 0.013646, 0.71354, 0.0533576, 0.0000000, 18.42778, 26.7569, -1.09132, 16.43438, 5.719271, 1.21866493, 2.5, 114.6597, 1.0000, 99.47500, 5.0000, 2023-04-19 21:05:39, 2023-04-19 21:05:39, 
2021-01-12 00:00:00, 3.13378, 9.3, -0.6, 56.9459, -4.71171, 3.37658, WNW, 0.281937, 7.24369, WNW, 2.65180, 2.65360, 2.16892, 0.33108, 1026.38784, 0.0, 0.00000, 73.2027, 0.524730, 74.3198, 0.29730, 0.005946, 0.30270, 0.0527838, 0.0000000, 19.66667, 27.6802, 0.46802, 17.64955, 5.899505, 1.21420676, 1.0, 113.1441, 1.0000, 98.46982, 5.0000, 2023-04-19 21:05:44, 2023-04-19 21:05:44, 
2021-01-24 21:00:00, 21.90556, 24.4, 18.9, 19.0833, -2.75278, 21.39444, WSW, 1.784167, 40.85278, WSW, 19.97778, 19.83889, 17.91389, 20.75833, 1000.28611, 0.0, 0.00000, 362.1667, 2.596111, 370.1667, 1.85556, 0.036667, 1.89444, 0.0000000, 0.0124167, 21.62222, 31.7222, 4.09167, 19.96389, 6.460556, 1.17308333, 1.8, 114.9722, 1.0000, 99.85000, 5.0000, 2023-04-19 21:05:46, 2023-04-19 21:05:46, 
2021-01-25 00:00:00, 13.45833, 20.1, 8.6, 28.7465, -6.49236, 12.51979, WSW, 1.042535, 24.62882, WSW, 12.15938, 11.67292, 10.37014, 10.04028, 1004.99722, 0.0, 0.00000, 184.3333, 1.321319, 186.4479, 1.16736, 0.022917, 1.18090, 0.0174688, 0.0005660, 20.83194, 30.7049, 2.88472, 19.11632, 6.331528, 1.18257743, 5.8, 115.6667, 1.0000, 99.91910, 5.0000, 2023-04-19 21:05:47, 2023-04-19 21:05:47, 
2021-01-26 00:00:00, 12.48924, 20.2, 6.7, 21.3056, -11.88889, 12.14722, WSW, 1.011806, 23.56146, WSW, 11.11944, 10.53646, 9.16563, 8.55694, 1007.22188, 0.0, 0.00000, 188.0208, 1.347639, 190.1944, 1.14861, 0.022674, 1.16319, 0.0208125, 0.0005313, 21.08160, 26.6076, 0.93576, 19.18160, 5.671597, 1.18525938, 5.8, 115.3611, 1.0000, 99.88160, 5.0000, 2023-04-19 21:05:51, 2023-04-19 21:05:51, 
2021-01-27 00:00:00, 7.46597, 18.2, 0.5, 40.1111, -6.79688, 6.37188, WSW, 0.531076, 12.68125, WSW, 6.64931, 6.43403, 5.61979, 5.14583, 1019.60069, 0.0, 0.00000, 170.2882, 1.220486, 180.0278, 1.07188, 0.021181, 1.10486, 0.0377222, 0.0000000, 21.43125, 25.5139, 0.76424, 19.56389, 5.482326, 1.19868299, 3.4, 114.5833, 1.0000, 99.40451, 5.0000, 2023-04-19 21:05:55, 2023-04-19 21:05:55, 
2021-01-28 00:00:00, 10.69965, 20.7, 3.8, 37.6701, -4.23160, 3.66493, WSW, 0.304896, 8.41597, WSW, 10.63785, 9.39410, 9.33438, 8.97431, 1023.95556, 0.0, 0.00000, 176.6840, 1.266597, 181.7778, 1.28715, 0.025243, 1.30694, 0.0273819, 0.0008611, 21.45556, 27.8542, 2.06806, 19.69375, 5.860243, 1.20303819, 3.7, 112.6424, 1.0000, 98.32882, 5.0000, 2023-04-19 21:05:59, 2023-04-19 21:05:59, 
2021-01-29 00:00:00, 15.33438, 27.9, 7.8, 35.0313, -0.79271, 3.69236, WSW, 0.307153, 8.26215, WSW, 15.27708, 14.05035, 13.99340, 13.37674, 1016.26910, 0.0, 0.00000, 129.2083, 0.925972, 149.4514, 1.05347, 0.020590, 1.15590, 0.0166250, 0.0062431, 23.14757, 27.6563, 3.40903, 21.66875, 5.783299, 1.18627604, 3.6, 113.6424, 1.0000, 99.21528, 5.0000, 2023-04-19 21:06:02, 2023-04-19 21:06:02, 
2021-01-30 00:00:00, 17.36667, 25.2, 0.0, 33.4826, 1.04896, 10.58750, WSW, 0.881944, 20.31458, WSW, 16.89236, 15.71563, 15.23958, 15.15556, 1007.66146, 0.0, 0.00000, 184.2674, 1.320799, 186.2951, 1.23576, 0.024306, 1.25000, 0.0056250, 0.0024965, 24.24618, 28.4097, 4.78819, 23.14583, 5.758090, 1.17089132, 5.2, 112.6285, 1.0000, 98.42778, 5.0000, 2023-04-19 21:06:07, 2023-04-19 21:06:07, 
2021-01-31 00:00:00, 11.81597, 19.8, 4.6, 42.9375, -1.62535, 4.88368, WSW, 0.406944, 9.69896, WSW, 11.68368, 10.52535, 10.39167, 10.28264, 1018.46076, 0.0, 0.00000, 188.0764, 1.347917, 190.9132, 1.32674, 0.026111, 1.34340, 0.0230174, 0.0004063, 21.54063, 28.2604, 2.36458, 19.81111, 5.901736, 1.19605660, 3.6, 113.7882, 1.0000, 99.07014, 5.0000, 2023-04-19 21:06:11, 2023-04-19 21:06:11, 
2021-02-01 00:00:00, 11.66597, 21.3, 4.2, 33.8819, -4.48264, 3.59410, WSW, 0.299792, 7.81528, WSW, 11.65938, 10.17604, 10.17049, 9.81146, 1022.85868, 0.0, 0.00000, 169.8472, 1.217465, 178.7500, 1.24063, 0.024167, 1.28056, 0.0241458, 0.0009965, 20.17153, 26.1875, 0.13576, 17.98542, 5.668646, 1.20812118, 3.7, 113.5972, 1.0000, 99.25069, 5.0000, 2023-04-19 21:06:15, 2023-04-19 21:06:15, 
2021-02-02 00:00:00, 14.00729, 22.5, 0.0, 36.2257, -1.30868, 3.00035, WSW, 0.251007, 6.94167, WSW, 14.00000, 12.52674, 12.52014, 11.96146, 1017.90833, 0.0, 0.00000, 140.6701, 1.008125, 157.5417, 1.04097, 0.020590, 1.12083, 0.0166910, 0.0018819, 21.34618, 28.0660, 2.06597, 19.50174, 5.916667, 1.19628194, 3.7, 113.4097, 1.0000, 98.73924, 5.0000, 2023-04-19 21:06:18, 2023-04-19 21:06:18, 
2021-02-03 00:00:00, 16.51771, 28.9, 8.2, 35.5556, -0.30694, 3.51319, WSW, 0.292083, 7.06910, WSW, 16.46979, 15.21424, 15.16771, 15.04688, 1013.58160, 0.0, 0.00000, 188.2465, 1.349132, 197.7118, 1.32604, 0.026111, 1.35972, 0.0141806, 0.0078889, 23.59479, 29.3021, 4.64236, 22.31701, 5.975104, 1.18052604, 4.7, 114.0139, 1.0000, 99.24410, 5.0000, 2023-04-19 21:06:23, 2023-04-19 21:06:23, 
2021-02-04 00:00:00, 20.42188, 27.2, 15.4, 22.4792, -2.25590, 5.31736, WSW, 0.442778, 10.59688, WSW, 20.37049, 18.40799, 18.35694, 17.59514, 1007.61007, 0.0, 0.00000, 136.0590, 0.975313, 150.1736, 1.16528, 0.022986, 1.23472, 0.0019792, 0.0092083, 25.02986, 26.1875, 4.13403, 23.90417, 5.428403, 1.16816701, 4.6, 114.7708, 1.0000, 99.71042, 5.0000, 2023-04-19 21:06:27, 2023-04-19 21:06:27, 
2021-02-05 00:00:00, 17.12083, 24.7, 9.6, 27.1944, -2.68715, 5.98229, WSW, 0.499514, 11.71944, WSW, 17.03993, 15.30660, 15.22674, 15.09306, 1006.92083, 0.0, 0.00000, 196.0764, 1.405451, 198.2674, 1.27674, 0.025278, 1.29410, 0.0093090, 0.0050694, 25.12014, 25.1181, 3.72778, 23.92326, 5.311215, 1.16733403, 5.1, 115.5972, 1.0000, 99.72431, 5.0000, 2023-04-19 21:06:30, 2023-04-19 21:06:30, 
2021-02-06 00:00:00, 14.61250, 21.9, 6.2, 23.9653, -6.13715, 4.25104, WNW, 0.353368, 8.84028, WSW, 14.58854, 12.60590, 12.58264, 12.37882, 1007.64583, 0.0, 0.00000, 196.8090, 1.410521, 199.0868, 1.22118, 0.023924, 1.23854, 0.0143021, 0.0013750, 23.22257, 23.6354, 1.29896, 21.59340, 5.153299, 1.17712674, 5.0, 115.4757, 1.0000, 99.83333, 5.0000, 2023-04-19 21:06:35, 2023-04-19 21:06:35, 
2021-02-07 00:00:00, 13.52222, 25.0, 4.8, 26.8646, -6.48993, 4.61042, WSW, 0.383403, 8.90764, WSW, 13.45139, 11.97500, 11.90243, 11.63507, 1010.66389, 0.0, 0.00000, 197.1319, 1.412986, 200.5104, 1.19167, 0.023542, 1.20694, 0.0210972, 0.0043854, 20.97396, 22.4861, -1.27500, 18.77361, 5.004375, 1.19106597, 5.2, 115.3056, 1.0000, 99.43611, 5.0000, 2023-04-19 21:06:38, 2023-04-19 21:06:38, 
2021-02-08 00:00:00, 15.90938, 26.1, 7.8, 22.6910, -7.33750, 3.97708, WSW, 0.331319, 8.42014, WSW, 15.89965, 14.11389, 14.10382, 13.88090, 1009.78472, 0.0, 0.00000, 197.8403, 1.417951, 200.0660, 1.10208, 0.021597, 1.11563, 0.0146319, 0.0062153, 21.95313, 22.2222, -0.67951, 19.96875, 4.947257, 1.18580903, 5.2, 115.9028, 1.0000, 99.95694, 5.0000, 2023-04-19 21:06:42, 2023-04-19 21:06:42, 
2021-02-09 00:00:00, 15.79618, 29.5, 6.0, 20.4479, -8.80764, 2.94583, WSW, 0.245868, 6.66875, WSW, 15.79271, 13.95313, 13.94965, 13.69583, 1011.55486, 0.0, 0.00000, 198.0000, 1.419236, 200.3333, 1.25174, 0.024653, 1.26875, 0.0168229, 0.0080104, 23.60903, 21.1667, 0.05729, 21.96215, 4.769896, 1.18092569, 5.0, 114.9236, 1.0000, 99.57257, 5.0000, 2023-04-19 21:06:46, 2023-04-19 21:06:46, 
2021-02-10 00:00:00, 18.22743, 28.8, 8.6, 18.5625, -7.54306, 4.32674, WSW, 0.360903, 9.09028, WSW, 18.19688, 16.22396, 16.19236, 15.92743, 1008.02847, 0.0, 0.00000, 197.0208, 1.412292, 202.5938, 1.36979, 0.026944, 1.39514, 0.0103472, 0.0099618, 23.98889, 18.9410, -1.14896, 22.33924, 4.324792, 1.17586146, 5.3, 116.1563, 1.0000, 99.98438, 5.0000, 2023-04-19 21:06:49, 2023-04-19 21:06:49, 
2021-02-11 00:00:00, 16.18472, 25.4, 7.4, 21.2361, -6.89618, 5.48403, WSW, 0.456528, 11.02569, WSW, 16.08750, 14.06354, 13.96632, 13.71493, 1006.63125, 0.0, 0.00000, 199.9132, 1.433056, 202.4688, 1.23264, 0.024097, 1.25000, 0.0115660, 0.0040972, 24.54410, 20.4063, 0.33750, 23.13403, 4.610729, 1.17128299, 5.5, 115.7361, 1.0000, 99.79410, 5.0000, 2023-04-19 21:06:52, 2023-04-19 21:06:52, 
2021-02-12 00:00:00, 14.67118, 24.8, 5.3, 25.7014, -6.07743, 4.15903, WSW, 0.346840, 8.92951, WSW, 14.64688, 12.98160, 12.95799, 12.78924, 1008.62153, 0.0, 0.00000, 200.9097, 1.440035, 204.3715, 1.33333, 0.026111, 1.35174, 0.0173715, 0.0046701, 23.68646, 20.7292, -0.16875, 22.09826, 4.668993, 1.17725347, 5.0, 115.8368, 1.0000, 99.61597, 5.0000, 2023-04-19 21:06:56, 2023-04-19 21:06:56, 
2021-02-13 00:00:00, 16.31632, 23.2, 8.8, 30.9479, -2.83785, 6.43646, WSW, 0.537431, 12.84514, WSW, 16.04896, 14.31215, 14.04444, 13.94479, 1003.51667, 0.4, 0.02778, 195.0208, 1.397708, 203.2604, 1.27326, 0.025000, 1.31979, 0.0091215, 0.0021319, 23.74167, 21.6632, 0.45868, 22.30243, 4.823611, 1.17070972, 4.4, 116.2535, 1.0000, 99.99688, 5.0000, 2023-04-19 21:06:59, 2023-04-19 21:06:59, 
2021-02-14 00:00:00, 12.89306, 19.5, 3.5, 37.5243, -2.61007, 10.23333, WSW, 0.852813, 19.65972, WSW, 11.86389, 11.31979, 10.29132, 9.19236, 999.88472, 2.0, 0.09375, 106.6632, 0.764618, 119.5174, 0.59271, 0.011771, 0.65556, 0.0188715, 0.0000243, 22.16840, 22.8438, -0.05347, 20.26285, 5.079097, 1.17290694, 3.7, 116.1146, 1.0000, 99.75625, 5.0000, 2023-04-19 21:07:03, 2023-04-19 21:07:03, 
2021-02-15 00:00:00, 0.48646, 8.8, -4.2, 83.9097, -2.00729, 7.53854, SSW, 0.628750, 14.39236, SW, -1.58507, 0.35972, -1.71181, -1.41354, 1015.61771, 1.4, 0.02292, 191.2292, 1.370729, 203.3194, 1.16701, 0.022917, 1.24306, 0.0619410, 0.0000000, 16.82257, 28.4549, -1.73368, 14.73854, 6.042778, 1.21437014, 2.1, 115.6736, 1.0000, 99.48472, 5.0000, 2023-04-19 21:07:06, 2023-04-19 21:07:06, 
2021-02-16 00:00:00, 10.33090, 24.8, 1.8, 59.2813, 0.28507, 6.42049, WSW, 0.534063, 13.81319, WSW, 9.94271, 9.56424, 9.17604, 9.11215, 1011.35625, 0.0, 0.00000, 199.3542, 1.429028, 212.3333, 1.25069, 0.024653, 1.29931, 0.0314861, 0.0037049, 17.88472, 32.5000, 1.07500, 16.25521, 6.667813, 1.20338819, 4.0, 114.6146, 1.0000, 99.46771, 5.0000, 2023-04-19 21:07:09, 2023-04-19 21:07:09, 
2021-02-17 00:00:00, 10.75729, 20.7, 5.3, 51.4931, 0.30208, 8.44792, WSW, 0.703611, 15.74444, WSW, 9.79340, 9.82986, 8.86493, 7.92083, 1005.18229, 0.0, 0.00000, 102.5208, 0.734826, 121.3611, 0.71806, 0.014271, 0.89931, 0.0264826, 0.0001597, 22.63889, 28.6354, 3.47049, 21.16632, 5.965139, 1.17516701, 3.4, 115.2014, 1.0000, 99.82361, 5.0000, 2023-04-19 21:07:13, 2023-04-19 21:07:13, 
2021-02-18 00:00:00, 5.99028, 11.8, 1.7, 67.4653, -0.38958, 9.97847, SSE, 0.832396, 19.27049, WNW, 4.09757, 5.58785, 3.69722, 3.72951, 1015.55972, 2.8, 0.12917, 217.2257, 1.556736, 220.1424, 1.33056, 0.026215, 1.34549, 0.0428924, 0.0000000, 21.31146, 31.2708, 3.58611, 19.78438, 6.383785, 1.19274236, 3.3, 115.3160, 1.0000, 99.41771, 5.0000, 2023-04-19 21:07:16, 2023-04-19 21:07:16, 
2021-02-19 00:00:00, 7.29097, 17.4, -0.1, 56.9583, -1.68438, 5.14549, WSW, 0.428819, 10.69375, WSW, 6.82743, 6.53646, 6.07153, 6.27882, 1026.15625, 0.0, 0.00000, 222.1979, 1.592604, 224.6458, 1.56736, 0.030972, 1.58750, 0.0383194, 0.0000000, 20.39722, 30.2118, 2.29063, 18.67535, 6.263785, 1.20985660, 3.7, 115.7813, 1.0000, 99.73854, 5.0000, 2023-04-19 21:07:20, 2023-04-19 21:07:20, 
2021-02-20 00:00:00, 12.53993, 27.7, 2.9, 47.7604, -0.22917, 4.23438, WSW, 0.352049, 8.57986, WSW, 12.45382, 11.63507, 11.54965, 11.76806, 1019.41181, 0.0, 0.00000, 224.5139, 1.609271, 226.9340, 1.65347, 0.032535, 1.67396, 0.0260556, 0.0059653, 20.47708, 29.7639, 2.17569, 18.70382, 6.176319, 1.20159688, 4.5, 115.0104, 1.0000, 99.64444, 5.0000, 2023-04-19 21:07:23, 2023-04-19 21:07:23, 
2021-02-21 00:00:00, 16.98681, 25.3, 9.7, 25.4444, -4.05313, 7.23056, WSW, 0.603160, 13.27813, WSW, 16.59826, 15.01215, 14.62188, 14.26458, 1012.10799, 0.0, 0.00000, 206.4861, 1.480243, 214.8958, 1.67813, 0.033194, 1.73403, 0.0089306, 0.0042222, 20.83090, 27.2569, 1.24410, 18.81528, 5.823056, 1.19202778, 6.0, 115.5903, 1.0000, 99.94375, 5.0000, 2023-04-19 21:07:26, 2023-04-19 21:07:26, 
2021-02-22 00:00:00, 12.31771, 22.3, 2.8, 26.9340, -7.85972, 5.93160, WSW, 0.494514, 11.29479, WSW, 12.01319, 10.59063, 10.28403, 10.33090, 1020.24236, 0.0, 0.00000, 224.6563, 1.610278, 231.4722, 1.64653, 0.032396, 1.68611, 0.0227396, 0.0018368, 21.01632, 25.7813, 0.58819, 19.00694, 5.554340, 1.20127118, 5.1, 114.5069, 1.0000, 99.49861, 5.0000, 2023-04-19 21:07:30, 2023-04-19 21:07:30, 
2021-02-23 00:00:00, 15.37604, 29.1, 5.7, 25.7951, -5.77118, 4.39861, WSW, 0.365694, 8.92639, WSW, 15.33819, 13.79028, 13.75243, 13.77778, 1015.77326, 0.0, 0.00000, 225.6701, 1.617639, 228.3715, 1.72049, 0.033889, 1.74340, 0.0181319, 0.0078333, 22.96250, 25.6701, 2.17083, 21.37014, 5.483229, 1.18721146, 5.6, 113.9653, 1.0000, 99.38472, 5.0000, 2023-04-19 21:07:33, 2023-04-19 21:07:33, 
2021-02-24 00:00:00, 18.52847, 30.0, 9.4, 25.1806, -4.45833, 3.35104, WSW, 0.279201, 7.37535, WSW, 18.52118, 16.76944, 16.76215, 16.65833, 1011.28993, 0.0, 0.00000, 203.4514, 1.458160, 213.5451, 1.67986, 0.033125, 1.73264, 0.0105972, 0.0112778, 24.47500, 24.9167, 3.02639, 23.19236, 5.308924, 1.17542465, 5.4, 113.2083, 1.0000, 98.96667, 5.0000, 2023-04-19 21:07:36, 2023-04-19 21:07:36, 
2021-02-25 00:00:00, 22.67951, 32.2, 13.4, 13.9722, -7.38299, 8.23229, WSW, 0.687396, 15.88993, WSW, 22.59097, 20.20104, 20.11285, 20.09653, 1008.10278, 0.0, 0.00000, 216.4097, 1.551007, 226.0000, 1.70556, 0.033507, 1.80451, 0.0015660, 0.0166701, 25.70000, 21.7188, 1.90868, 24.39792, 4.767639, 1.16749583, 6.4, 114.4861, 1.0000, 99.51250, 5.0000, 2023-04-19 21:07:40, 2023-04-19 21:07:40, 
2021-02-26 00:00:00, 21.16111, 31.3, 11.5, 16.9479, -6.28576, 6.49479, WSW, 0.540938, 13.21597, WSW, 21.05313, 18.99514, 18.88715, 18.70799, 1004.69479, 0.0, 0.00000, 204.9826, 1.469271, 215.9931, 1.73576, 0.034236, 1.78368, 0.0054965, 0.0153299, 26.20521, 20.8056, 1.87396, 24.86840, 4.607639, 1.16161250, 6.4, 113.5035, 1.0000, 98.87708, 5.0000, 2023-04-19 21:07:43, 2023-04-19 21:07:43, 
2021-02-27 00:00:00, 20.57431, 29.2, 14.1, 16.2431, -7.53611, 6.63924, WSW, 0.553889, 13.18785, WSW, 20.41424, 18.28889, 18.12778, 17.74167, 1003.23299, 0.0, 0.00000, 191.2674, 1.370972, 208.2222, 1.59167, 0.031458, 1.68299, 0.0042118, 0.0119861, 25.99896, 20.8750, 1.88542, 24.70486, 4.704097, 1.16076007, 6.0, 111.9618, 1.0000, 98.09028, 5.0000, 2023-04-19 21:07:47, 2023-04-19 21:07:47, 
2021-02-28 00:00:00, 19.05625, 25.1, 14.3, 22.3472, -3.80764, 12.68090, WSW, 1.057604, 24.42813, WSW, 18.32465, 16.96875, 16.23889, 15.74097, 1005.22743, 0.0, 0.00000, 190.4236, 1.364965, 214.3333, 1.57639, 0.031042, 1.81354, 0.0042118, 0.0067118, 25.06076, 19.3819, 0.03229, 23.71389, 4.384861, 1.16773785, 6.8, 112.5625, 1.0000, 98.52292, 5.0000, 2023-04-19 21:07:50, 2023-04-19 21:07:50, 
2021-03-01 00:00:00, 12.10243, 23.2, 3.3, 13.7396, -15.16771, 12.62500, WSW, 1.051667, 22.99167, WSW, 10.55799, 10.08507, 8.54271, 8.35590, 1013.57118, 0.0, 0.00000, 238.7014, 1.710660, 249.9167, 1.57222, 0.031042, 1.63056, 0.0227049, 0.0010729, 23.77118, 19.1875, -1.21563, 22.14549, 4.364688, 1.18320451, 6.3, 112.7431, 1.0000, 98.60972, 5.0000, 2023-04-19 21:07:53, 2023-04-19 21:07:53, 
2021-03-02 00:00:00, 9.28264, 19.6, 0.7, 23.6215, -11.29375, 5.24861, WSW, 0.438299, 10.50972, WSW, 8.90521, 7.78472, 7.40868, 7.43785, 1021.75347, 0.0, 0.00000, 238.4653, 1.709201, 244.3542, 1.76354, 0.034861, 1.79722, 0.0317708, 0.0003264, 22.51736, 20.0625, -1.59965, 20.59757, 4.556319, 1.19804757, 5.1, 111.5069, 1.0000, 97.67986, 5.0000, 2023-04-19 21:07:57, 2023-04-19 21:07:57, 
2021-03-03 00:00:00, 15.83958, 30.4, 6.1, 23.2465, -6.54757, 3.50417, WSW, 0.292396, 8.37569, WSW, 15.83472, 14.15278, 14.14792, 14.15556, 1014.60521, 0.0, 0.00000, 230.4410, 1.651875, 242.3715, 1.83125, 0.035972, 1.91285, 0.0175382, 0.0088819, 23.19965, 21.5521, -0.07465, 21.47986, 4.798194, 1.18614896, 5.4, 113.5625, 1.0000, 98.90625, 5.0000, 2023-04-19 21:08:00, 2023-04-19 21:08:00, 
